answer,guessed,num_guessed,time_to_solve
glide,semee#fayre#looie#tuile#cline#blive#glide,7,3.76
blare,semee#fayre#aware#crare#blare,5,3.66
prove,semee#fayre#oorie#trone#prole#probe#proke#prove,8,3.7
pesto,semee#gesso#resto#pesto,4,3.74
clang,semee#gayly#alang#clang,4,3.78
naval,semee#gayly#laari#talak#canal#nahal#naval,7,3.77
plied,semee#hayey#cooer#ivied#plied,5,3.7
salad,semee#sassy#saran#satai#salal#salad,6,3.64
straw,semee#sassy#scala#sonar#surat#strap#strad#strag#strak#straw,10,3.74
gloom,semee#thymy#praam#bloom#gloom,5,3.93
valor,semee#gayly#laari#valor,4,3.83
atone,semee#fayre#alate#atone,4,3.79
pixie,semee#fayre#looie#civie#nixie#pixie,6,3.72
image,semee#maybe#arame#image,4,3.69
penne,semee#yente#venae#genre#penie#pence#penne,7,3.75
daisy,semee#lassy#karsy#daisy,4,3.97
carat,semee#gayly#taata#carat,4,3.87
hoist,semee#lassy#roost#hoist,4,3.88
comfy,semee#yampy#tommy#comby#comfy,5,3.66
boule,semee#fayre#looie#volte#coble#boule,6,3.68
scowl,semee#sassy#sooth#scour#scold#scowl,6,3.69
treat,semee#faery#arear#oread#treat,5,3.85
cigar,semee#gayly#again#cigar,4,3.8
quail,semee#gayly#alaap#loath#brail#quail,6,3.88
bench,semee#feyly#reata#geoid#heuch#bench,6,3.91
lover,semee#hayey#cooer#borer#goier#toter#poler#loner#lower#lover,10,3.83
daddy,semee#gayly#tarry#zaidy#candy#baddy#paddy#faddy#daddy,9,3.86
tulip,semee#gayly#loord#filii#unlit#tulip,6,3.88
axion,semee#gayly#araba#afoot#anion#avion#axion,7,3.82
false,semee#rasse#paise#tawse#halse#false,6,3.73
table,semee#fayre#kanae#haole#table,5,3.7
skull,semee#sassy#sooth#skirr#skull,5,3.72
cater,semee#hayey#caaed#carer#cater,5,3.75
holly,semee#gayly#cooly#roily#tolly#lolly#holly,7,4.02
cramp,semee#thymy#kaama#cramp,4,4.01
witty,semee#gayly#rooty#unity#titty#bitty#ditty#kitty#witty,9,3.9
pence,semee#yente#venae#genre#penie#pence,6,3.74
curve,semee#fayre#oorie#lurve#curve,5,3.69
dozen,semee#hayey#cooer#toted#dowel#doven#dozen,7,3.97
slurp,semee#sassy#sooth#skirr#slurb#slurp,6,3.75
acute,semee#fayre#alate#azote#axite#acute,6,3.73
crept,semee#faery#preon#crept,4,3.9
glare,semee#fayre#aware#crare#blare#glare,6,3.73
prick,semee#gayly#poori#print#prick,5,3.87
horde,semee#fayre#oorie#torte#corbe#horde,6,3.91
newly,semee#feyly#vealy#reply#telly#newly,6,3.8
thief,semee#hayey#oohed#threw#thief,5,3.8
tower,semee#hayey#cooer#borer#goier#toter#toner#toper#toker#tower,10,3.89
trick,semee#gayly#poori#britt#trick,5,3.88
noble,semee#fayre#looie#volte#coble#noble,6,3.83
again,semee#gayly#again,3,4.03
snipe,semee#sasse#soyle#surge#shite#spice#snipe,7,3.77
mouth,semee#thymy#match#mouth,4,4.03
abide,semee#fayre#alate#agone#abide,5,3.75
radii,semee#gayly#taata#karoo#raird#radii,6,3.91
stair,semee#sassy#scala#shako#starr#stair,6,3.87
hound,semee#gayly#poori#count#bound#hound,6,3.94
organ,semee#gayly#again#bogan#organ,5,3.98
laugh,semee#gayly#vagal#largo#laigh#laugh,6,3.98
girly,semee#gayly#gooly#girly,4,3.88
buyer,semee#hayey#toyer#cryer#plyer#buyer,6,3.88
tangy,semee#gayly#rangy#tangy,4,4.02
slant,semee#sassy#scala#slart#slant,5,4.0
siege,semee#stere#siege,3,3.77
ledge,semee#yente#leare#ledge,4,3.93
randy,semee#gayly#tarry#rainy#randy,5,4.12
winch,semee#gayly#poori#binit#cinch#finch#winch,7,4.06
stead,semee#syens#stear#steal#stead,5,3.83
speak,semee#syens#stear#sheal#speak,5,3.84
swept,semee#syens#stear#sieth#slept#swept,6,3.85
grime,semee#maybe#horme#crime#prime#grime,6,3.88
heavy,semee#feyly#teary#beany#heapy#heady#heavy,7,3.81
hymen,semee#gamey#hymen,3,3.85
chose,semee#rasse#poyse#those#chose,5,4.04
aware,semee#fayre#aware,3,3.86
brink,semee#gayly#poori#britt#brick#brink,6,4.08
ovoid,semee#gayly#poori#ovoid,4,4.06
dingy,semee#gayly#boogy#durgy#dingy,5,4.05
freed,semee#aweel#ogeed#treed#creed#breed#preed#freed,8,4.0
drool,semee#gayly#loord#drool,4,4.02
skirt,semee#sassy#sooth#sprit#snirt#skirt,6,4.02
split,semee#sassy#sooth#sprit#split,5,3.88
filth,semee#gayly#loord#filii#filth,5,4.09
boozy,semee#gayly#rooty#cooky#booby#boofy#boody#boozy,8,4.09
poppy,semee#gayly#rooty#cocky#nouny#bobby#hoppy#poppy,8,4.28
feign,semee#feyly#feart#feoff#feign,5,3.91
mason,semee#massy#mason,3,4.39
ionic,semee#gayly#poori#noint#ionic,5,4.11
reach,semee#feyly#reata#reach,4,3.96
world,semee#gayly#woold#world,4,4.04
shack,semee#sassy#scala#stack#snack#shack,6,4.0
finer,semee#hayey#cooer#trier#piler#niner#biner#finer,8,3.97
aisle,semee#rasse#ansae#aisle,4,3.98
deter,semee#reney#perea#deter,4,3.91
hoard,semee#gayly#araba#hoard,4,4.1
brood,semee#gayly#poori#wroot#croon#brood,6,4.1
gleam,semee#premy#abeam#fleam#gleam,5,4.22
river,semee#hayey#cooer#trier#firer#riper#rider#river,8,4.13
lemur,semee#hempy#reman#lemur,4,4.1
croak,semee#gayly#araba#troat#croak,5,4.3
route,semee#fayre#oorie#rotte#route,5,4.13
armor,semee#yampy#atman#armor,4,3.98
latte,semee#fayre#kanae#haole#walie#latte,6,4.02
miner,semee#matey#mooed#miler#miner,5,4.02
trunk,semee#gayly#poori#truth#truck#trunk,6,4.11
trial,semee#gayly#alaap#roral#trial,5,4.23
sling,semee#sassy#sooth#skirr#spill#sling,6,4.09
greet,semee#aweel#ogeed#greet,4,3.97
payee,semee#payee,2,4.1
guild,semee#gayly#goold#guild,4,4.31
civic,semee#gayly#poori#binit#civic,5,4.2
cavil,semee#gayly#laari#cavil,4,4.17
missy,semee#massy#mossy#missy,4,4.31
worse,semee#rasse#pryse#torse#corse#horse#dorse#gorse#worse,9,4.1
parka,semee#gayly#taata#barra#varia#parka,6,4.13
prism,semee#massy#zoism#prism,4,4.6
today,semee#gayly#ataxy#today,4,4.14
dealt,semee#feyly#realo#dealt,4,4.03
blunt,semee#gayly#loord#filii#blunt,5,4.31
court,semee#gayly#poori#court,4,4.15
wheel,semee#aweel#wheel,3,4.06
knoll,semee#gayly#woold#troll#quoll#knoll,6,4.37
patch,semee#gayly#taata#ratoo#vatic#catch#natch#batch#hatch#patch,10,4.27
seedy,semee#seers#seely#seepy#seedy,5,4.08
briny,semee#gayly#rooty#firry#pricy#briny,6,4.23
freer,semee#aweel#ogeed#breer#freer,5,4.1
rough,semee#gayly#boong#corgi#rough,5,4.26
edict,semee#faery#ebook#elint#edict,5,4.27
store,semee#sasse#soyle#store,4,4.12
shift,semee#sassy#sooth#shirt#shift,5,4.07
colon,semee#gayly#loord#bobol#colon,5,4.26
whack,semee#gayly#araba#coati#quack#knack#whack,7,4.45
ozone,semee#fayre#looie#ohone#ozone,5,4.28
roger,semee#hayey#cooer#borer#roper#roger,6,4.21
spine,semee#sasse#soyle#surge#shite#spice#spine,7,4.14
zesty,semee#gesso#yesty#resty#testy#pesty#festy#zesty,8,4.41
tutor,semee#gayly#poori#cruor#tutor,5,4.35
pygmy,semee#thymy#pygmy,3,4.32
hippo,semee#gayly#poori#bipod#hippo,5,4.23
turbo,semee#gayly#poori#cruor#turbo,5,4.31
nutty,semee#gayly#rooty#unity#nutty,5,4.22
stone,semee#sasse#soyle#store#stone,5,4.1
mafia,semee#thymy#praam#mania#mafia,5,4.31
alone,semee#fayre#alate#alone,4,4.26
aloud,semee#gayly#alaap#aloof#aloin#aloud,6,4.33
risky,semee#lassy#toshy#risky,4,4.41
fifty,semee#gayly#rooty#unity#titty#dicty#fifty,7,4.31
audit,semee#gayly#araba#afoot#ahint#audit,6,4.34
vigor,semee#gayly#boong#rigor#vigor,5,4.44
steer,semee#snees#steer,3,4.31
scrum,semee#smash#stymy#sodom#scrim#scrum,6,4.26
renew,semee#reney#renew,3,4.04
flock,semee#gayly#loord#choil#block#flock,6,4.55
grasp,semee#lassy#agast#grasp,4,4.45
flair,semee#gayly#alaap#claro#flair,5,4.37
endow,semee#faery#ebook#envoi#ennog#endow,6,4.41
adage,semee#fayre#alate#apace#adage,5,4.44
wagon,semee#gayly#pagan#wagon,4,4.49
diode,semee#fayre#looie#diode,4,4.24
wound,semee#gayly#poori#count#bound#hound#found#wound,8,4.38
label,semee#hayey#caaed#pareo#valet#label,6,4.24
shaky,semee#sassy#soapy#scary#slaty#snaky#shaky,7,4.26
gecko,semee#feyly#reata#geoid#gecko,5,4.28
steed,semee#snees#steer#steel#steep#steed,6,4.19
slick,semee#sassy#sooth#skirr#slick,5,4.24
fudge,semee#fayre#folie#fugue#fudge,5,4.27
tonic,semee#gayly#poori#noint#tonic,5,4.6
twine,semee#fayre#looie#twite#twice#twine,6,4.24
queen,semee#aweel#ogeed#breer#theek#queen,6,4.31
pooch,semee#gayly#poori#pooch,4,4.35
input,semee#gayly#poori#whipt#input,5,4.61
brush,semee#lassy#roost#crisp#brush,5,4.56
ovary,semee#gayly#ataxy#roary#ovary,5,4.35
blind,semee#gayly#loord#blind,4,4.52
twice,semee#fayre#looie#twite#twice,5,4.49
spool,semee#sassy#sooth#spoor#spool,5,4.23
slime,semee#styme#shame#slime,4,4.45
bully,semee#gayly#cooly#drily#bully,5,4.37
petty,semee#feyly#teary#deity#netty#betty#petty,7,4.34
horny,semee#gayly#rooty#worry#corny#horny,6,4.41
creak,semee#faery#arear#oread#treat#ureal#creak,7,4.46
spray,semee#sassy#soapy#spray,4,4.29
other,semee#hayey#oohed#other,4,4.36
forte,semee#fayre#forte,3,4.26
theme,semee#amene#creme#theme,4,4.28
toxic,semee#gayly#poori#noint#toxic,5,4.41
ideal,semee#faery#aheap#zoeal#ileal#ideal,6,4.4
broth,semee#gayly#poori#trout#broth,5,4.59
forum,semee#thymy#praam#forum,4,4.71
woody,semee#gayly#rooty#cooky#booby#hoody#foody#doody#woody,9,4.48
foist,semee#lassy#roost#hoist#foist,5,4.52
quasi,semee#lassy#agast#crash#quasi,5,4.49
shorn,semee#sassy#sooth#shorl#shorn,5,4.48
sulky,semee#sassy#slyly#silty#sulky,5,4.45
broad,semee#gayly#araba#broad,4,4.42
curse,semee#rasse#pryse#torse#birse#curse,6,4.39
triad,semee#gayly#araba#troat#triac#triad,6,4.43
chore,semee#fayre#loure#crore#chore,5,4.39
clued,semee#hayey#cooer#clied#clued,5,4.34
rouse,semee#rasse#roose#rouse,4,4.3
stock,semee#sassy#sooth#stour#stoit#stoln#stock,7,4.41
krill,semee#gayly#woold#trill#brill#prill#frill#krill,8,4.52
grape,semee#fayre#roate#irade#crane#brake#grape,7,4.35
plunk,semee#gayly#loord#filii#blunt#clunk#plunk,7,4.56
surge,semee#sasse#soyle#surge,4,4.38
bliss,semee#lassy#floss#bliss,4,4.79
tamer,semee#gamey#cameo#tamer,4,4.29
amend,semee#premy#abeam#ament#amend,5,4.5
folly,semee#gayly#cooly#roily#tolly#lolly#holly#polly#folly,9,4.59
blink,semee#gayly#loord#filii#clint#blink,6,4.59
trail,semee#gayly#alaap#loath#trail,5,4.52
crank,semee#gayly#araba#draco#craic#craft#crank,7,4.8
pedal,semee#feyly#pearl#petal#penal#pedal,6,4.62
leery,semee#peeoy#leery,3,4.46
loyal,semee#gayly#royal#loyal,4,4.51
solid,semee#sassy#sooth#solid,4,4.48
admit,semee#yampy#atman#admit,4,4.44
twirl,semee#gayly#loord#flurr#thirl#twirl,6,4.52
basis,semee#lassy#casas#oasis#basis,5,4.85
singe,semee#sasse#soyle#surge#singe,5,4.6
shale,semee#sasse#soare#state#slane#scale#shale,7,4.58
bribe,semee#fayre#oorie#trite#crine#bribe,6,4.63
usher,semee#asses#osier#usher,4,4.46
shave,semee#sasse#soare#state#slane#space#suave#shave,8,4.51
flare,semee#fayre#flare,3,4.53
quest,semee#loess#presa#fiest#chest#guest#quest,7,4.9
balmy,semee#thymy#loamy#calmy#balmy,5,4.63
stoic,semee#sassy#sooth#stour#stoit#stoic,6,4.7
swoop,semee#sassy#sooth#spoor#sloop#scoop#snoop#swoop,8,4.57
chaff,semee#gayly#araba#coati#chack#chaff,6,4.6
scalp,semee#sassy#scala#scall#scalp,5,4.6
kitty,semee#gayly#rooty#unity#titty#bitty#ditty#kitty,8,4.61
miser,semee#mases#mosey#miser,4,4.63
eking,semee#faery#ebook#eking,4,4.61
chill,semee#gayly#woold#trill#chill,5,4.63
nerve,semee#yente#neafe#nerve,4,4.42
fuzzy,semee#gayly#rooty#chivy#nunny#bubby#puppy#fuffy#fuddy#fuzzy,10,4.67
flush,semee#lassy#glost#flisk#flush,5,4.79
aglow,semee#gayly#alang#agloo#aglow,5,4.68
covey,semee#hayey#looey#corey#coney#covey,6,4.58
leafy,semee#feyly#leafy,3,4.5
badly,semee#gayly#parly#haily#tally#wanly#badly,7,4.77
handy,semee#gayly#tarry#zaidy#candy#bandy#handy,7,4.68
saucy,semee#sassy#satay#savoy#sarky#sally#saucy,7,4.53
spice,semee#sasse#soyle#surge#shite#spice,6,4.59
eclat,semee#faery#elain#eclat,4,4.65
pithy,semee#gayly#rooty#twiny#pithy,5,4.74
smoke,semee#styme#smaze#smore#smoke,5,4.77
sense,semee#sease#seise#sense,4,4.6
suave,semee#sasse#soare#state#slane#space#suave,7,4.63
smirk,semee#smash#smoky#smirk,4,4.52
refit,semee#feyly#defat#refit,4,4.49
laden,semee#hayey#caaed#darer#laden,5,4.57
quack,semee#gayly#araba#coati#quack,5,4.94
awoke,semee#fayre#alate#agone#adobe#awoke,6,4.84
knack,semee#gayly#araba#coati#quack#knack,6,4.76
rapid,semee#gayly#taata#karoo#raird#ranid#rabid#rapid,8,4.77
dusty,semee#lassy#toshy#rusty#busty#fusty#dusty,7,4.87
taper,semee#hayey#caaed#pareo#raper#taper,6,4.66
mange,semee#maybe#maare#mahoe#maile#matte#mauve#mange,8,4.65
psalm,semee#massy#amahs#psalm,4,5.27
creed,semee#aweel#ogeed#treed#creed,5,4.66
oaken,semee#hayey#caaed#pareo#oaten#oaken,6,4.6
goofy,semee#gayly#goory#goony#gooby#goopy#goofy,7,4.84
penal,semee#feyly#pearl#petal#penal,5,4.56
stank,semee#sassy#scala#shako#skart#stank,6,4.68
cleft,semee#faery#boeuf#theft#cleft,5,4.78
virus,semee#lassy#boors#rurus#virus,5,4.87
corny,semee#gayly#rooty#worry#corny,5,4.71
lupus,semee#lassy#loots#lirks#lulls#lupus,6,4.88
pesky,semee#gesso#yesty#resay#pesky,5,4.59
dryer,semee#hayey#toyer#cryer#pryer#fryer#dryer,7,4.58
urine,semee#fayre#oorie#trite#crine#urine,6,4.75
guess,semee#loess#tress#chess#guess,5,4.95
dowdy,semee#gayly#rooty#cocky#nouny#bobby#hoppy#doddy#dowdy,9,4.97
curry,semee#gayly#rooty#firry#curry,5,4.76
savoy,semee#sassy#satay#savoy,4,4.89
brain,semee#gayly#araba#bravo#brain,5,4.92
torch,semee#gayly#poori#torch,4,4.81
reign,semee#feyly#reata#reorg#reign,5,4.84
caput,semee#gayly#taata#ratoo#haint#caput,6,4.86
eater,semee#aweel#eater,3,4.69
drove,semee#fayre#oorie#trone#prole#croze#broke#drove,8,4.86
cruel,semee#hayey#cooer#cried#cruet#cruel,6,4.8
admin,semee#yampy#atman#ammon#admin,5,4.61
fight,semee#gayly#boong#rigid#tight#hight#pight#fight,8,5.15
built,semee#gayly#woold#trill#built,5,4.85
swirl,semee#sassy#sooth#skirr#swirl,5,4.67
bayou,semee#gayly#rayah#bayou,4,4.83
verge,semee#yente#leare#cerge#verge,5,4.74
throw,semee#gayly#poori#cruor#throb#throw,6,5.13
amply,semee#thymy#marry#amply,4,5.14
algae,semee#fayre#alate#algae,4,4.8
swami,semee#smash#swamy#swami,4,4.68
tipsy,semee#lassy#boysy#grisy#tipsy,5,5.04
clock,semee#gayly#loord#choil#clout#clock,6,4.84
sweat,semee#syens#stear#sceat#speat#sweat,6,4.72
slash,semee#sassy#stash#slash,4,4.8
ferry,semee#feyly#ferry,3,4.97
count,semee#gayly#poori#count,4,4.81
leech,semee#peeoy#leear#leech,4,4.68
uncle,semee#fayre#looie#tulle#uncle,5,4.83
sonar,semee#sassy#scala#sonar,4,4.71
voice,semee#fayre#looie#boite#voice,5,4.68
whiff,semee#gayly#poori#binit#chich#whiff,6,4.97
creep,semee#aweel#ogeed#breer#freet#creep,6,4.75
chord,semee#gayly#poori#frorn#whort#chord,6,4.9
clash,semee#lassy#clast#clash,4,5.01
idyll,semee#gayly#idyll,3,4.8
rinse,semee#rasse#roose#rinse,4,4.74
scare,semee#sasse#soare#stare#scare,5,4.74
photo,semee#gayly#poori#photo,4,4.99
spell,semee#syens#stear#sheol#speil#spell,6,4.88
havoc,semee#gayly#taata#karoo#caboc#havoc,6,5.18
arson,semee#lassy#dosai#arson,4,5.08
serve,semee#sease#serre#serge#serve,5,4.75
cynic,semee#gayly#hyoid#pyric#cynic,5,4.94
kneel,semee#aweel#creel#kneel,4,4.77
chafe,semee#fayre#chafe,3,4.84
junto,semee#gayly#poori#futon#junto,5,5.15
plaza,semee#gayly#alaap#plaza,4,5.18
dummy,semee#yampy#tommy#rummy#lummy#nummy#dummy,7,5.11
fully,semee#gayly#cooly#drily#bully#hully#pully#fully,8,5.03
jazzy,semee#gayly#tarry#zaidy#jazzy,5,4.99
those,semee#rasse#poyse#those,4,4.84
afoul,semee#gayly#alaap#aboil#afoul,5,4.99
overt,semee#faery#overt,3,4.95
serif,semee#sessa#sepoy#seric#serin#serif,6,4.83
chest,semee#loess#presa#fiest#chest,5,5.16
cluck,semee#gayly#loord#filii#blunt#cluck,6,5.07
burst,semee#lassy#roost#trist#curst#burst,6,5.14
place,semee#fayre#alate#clade#place,5,4.88
genre,semee#yente#venae#genre,4,4.84
outer,semee#hayey#cooer#order#oiler#otter#outer,7,4.98
rhino,semee#gayly#poori#trior#rhino,5,4.94
white,semee#fayre#looie#twite#white,5,4.94
essay,semee#loess#essay,3,5.15
visor,semee#lassy#boson#visor,4,5.1
plump,semee#thymy#kaama#coomb#primi#plump,6,5.06
issue,semee#rasse#issue,3,4.93
melon,semee#reamy#metol#melon,4,4.92
arise,semee#rasse#urase#arose#arise,5,4.92
friar,semee#gayly#araba#troat#friar,5,5.23
shuck,semee#sassy#sooth#shirr#shuln#shuck,6,4.99
shall,semee#sassy#scala#shalt#shall,5,4.93
spoil,semee#sassy#sooth#scour#sloid#spoil,6,4.96
tense,semee#cesse#peyse#tease#terse#tense,6,5.1
delta,semee#feyly#pearl#belah#telia#delta,6,4.91
skier,semee#sises#skiey#skier,4,5.2
unlit,semee#gayly#loord#filii#unlit,5,5.33
bezel,semee#reney#teaed#level#bezel,5,4.98
smock,semee#smash#smoky#smock,4,4.96
befit,semee#feyly#defat#refit#befit,5,5.16
hardy,semee#gayly#tarry#carny#barby#harpy#hardy,7,5.15
lucid,semee#gayly#loord#lipid#lucid,5,5.31
rogue,semee#fayre#oorie#rotte#roule#rogue,6,5.17
juror,semee#gayly#poori#cruor#furor#juror,6,5.37
annul,semee#gayly#alaap#aboil#annul,5,5.29
comet,semee#gamey#romeo#comet,4,4.93
bloom,semee#thymy#praam#bloom,4,5.15
forge,semee#fayre#forte#force#forge,5,5.18
bread,semee#faery#arear#oread#tread#bread,6,5.17
mirth,semee#thymy#match#mouth#mirth,5,5.2
north,semee#gayly#poori#torch#north,5,5.13
flung,semee#gayly#logoi#clung#flung,5,5.31
stain,semee#sassy#scala#shako#starr#stain,6,5.12
wimpy,semee#yampy#rumpy#gimpy#wimpy,5,4.93
shunt,semee#sassy#sooth#shirt#shunt,5,5.3
clump,semee#thymy#kaama#coomb#crimp#clump,6,5.42
funny,semee#gayly#rooty#chivy#nunny#bunny#punny#funny,8,5.17
price,semee#fayre#oorie#trite#crine#price,6,5.07
occur,semee#gayly#poori#cruor#occur,5,5.2
rural,semee#gayly#alaap#roral#rural,5,5.54
tawny,semee#gayly#tarry#tatty#tacky#tawny,6,5.14
avail,semee#gayly#alaap#avail,4,5.23
house,semee#rasse#poyse#loose#toise#bouse#house,7,5.06
kiosk,semee#lassy#roost#kiosk,4,5.27
wiser,semee#asses#cosey#riser#wiser,5,5.12
gaily,semee#gayly#gaily,3,5.32
hurry,semee#gayly#rooty#firry#curry#burry#hurry,7,5.2
puffy,semee#gayly#rooty#chivy#nunny#bubby#puppy#puffy,8,5.18
mamma,semee#yampy#damar#lamia#namma#gamma#mamma,7,5.35
snowy,semee#sassy#slyly#sooty#scody#snowy,6,5.09
trice,semee#fayre#oorie#trite#trice,5,5.39
claim,semee#thymy#praam#claim,4,5.31
cloth,semee#gayly#loord#choil#cloth,5,5.2
flora,semee#gayly#alaap#flora,4,5.36
wordy,semee#gayly#rooty#worry#wordy,5,5.22
midst,semee#massy#moist#midst,4,5.68
tiger,semee#hayey#cooer#trier#titer#tiler#tiger,7,5.25
lucky,semee#gayly#loony#lurry#lucky,5,5.49
belie,semee#yente#leare#belie,4,5.13
torso,semee#lassy#roost#torso,4,5.43
shelf,semee#syens#stear#sheol#shelf,5,5.08
bunny,semee#gayly#rooty#chivy#nunny#bunny,6,5.58
shape,semee#sasse#soare#state#slane#space#shape,7,5.33
token,semee#hayey#cooer#toted#towel#token,6,5.19
tasty,semee#lassy#raspy#tasty,4,5.33
proud,semee#gayly#poori#proud,4,5.31
scene,semee#stere#siege#scene,4,5.2
deity,semee#feyly#teary#deity,4,5.13
slack,semee#sassy#scala#slack,4,5.13
inept,semee#faery#doeth#inept,4,5.33
ficus,semee#lassy#boors#titis#cinqs#ficus,6,5.54
blimp,semee#thymy#kaama#coomb#blimp,5,5.35
catch,semee#gayly#taata#ratoo#vatic#catch,6,5.38
civil,semee#gayly#loord#filii#civil,5,5.54
floss,semee#lassy#floss,3,5.5
grind,semee#gayly#gonof#grind,4,5.31
pluck,semee#gayly#loord#filii#blunt#cluck#pluck,7,5.39
dried,semee#hayey#cooer#tried#pried#fried#dried,7,5.28
totem,semee#matey#totem,3,5.22
icing,semee#gayly#boong#iring#icing,5,5.4
aunty,semee#gayly#ataxy#aunty,4,5.29
whose,semee#rasse#poyse#those#chose#whose,6,5.27
chalk,semee#gayly#afald#urali#chalk,5,5.58
agent,semee#faery#aheap#aweto#anent#agent,6,5.36
abyss,semee#lassy#abyss,3,5.45
phase,semee#rasse#lyase#abase#chase#phase,6,5.33
wreak,semee#faery#arear#oread#treat#ureal#creak#break#wreak,9,5.45
regal,semee#feyly#pearl#neral#recal#regal,6,5.36
sever,semee#sesey#serer#sefer#seder#sewer#sever,7,5.59
flour,semee#gayly#loord#broil#clour#flour,6,5.47
evoke,semee#yfere#elate#evohe#evoke,5,5.23
ivory,semee#gayly#rooty#frory#ivory,5,5.31
vicar,semee#gayly#araba#douar#vicar,5,5.35
apnea,semee#hayey#zoaea#aldea#apnea,5,5.5
untie,semee#fayre#looie#civie#untie,5,5.64
blown,semee#gayly#loord#choil#flout#plonk#blown,7,5.49
clung,semee#gayly#logoi#clung,4,5.63
three,semee#payee#cooee#urdee#hiree#three,6,5.3
spoof,semee#sassy#sooth#spoor#spool#spoon#spoof,7,5.54
weary,semee#feyly#teary#deary#weary,5,5.56
begun,semee#feyly#reata#geoid#heugh#begun,6,5.34
baton,semee#gayly#taata#ratoo#baton,5,5.69
purer,semee#hayey#cooer#trier#lurer#purer,6,5.34
titan,semee#gayly#araba#fouat#titan,5,5.45
swear,semee#syens#stear#shear#spear#skear#swear,7,5.31
yacht,semee#gayly#yarak#yahoo#yacht,5,5.45
union,semee#gayly#poori#idiot#union,5,5.48
swash,semee#sassy#stash#slash#snash#shash#swash,7,5.26
flint,semee#gayly#loord#filii#flitt#flint,6,5.52
exile,semee#yfere#elate#edile#exile,5,5.56
track,semee#gayly#araba#draco#tract#track,6,5.84
opine,semee#fayre#looie#opine,4,5.34
incur,semee#gayly#poori#britt#vizir#incur,6,5.75
viola,semee#gayly#afald#voila#viola,5,5.41
wrote,semee#fayre#oorie#trone#wrote,5,5.35
plaid,semee#gayly#alaap#plait#plain#plaid,6,5.75
right,semee#gayly#boong#rigid#right,5,5.6
threw,semee#hayey#oohed#threw,4,5.35
refer,semee#reney#refer,3,5.39
after,semee#hayey#zoaea#arret#alter#apter#after,7,5.48
patty,semee#gayly#tarry#catty#natty#batty#patty,7,5.45
siren,semee#sises#siler#siren,4,5.34
sheen,semee#snees#steen#sheen,4,5.35
chute,semee#fayre#looie#butte#chute,5,5.4
alter,semee#hayey#zoaea#arret#alter,5,5.49
plume,semee#maybe#horme#clime#plume,5,5.66
strap,semee#sassy#scala#sonar#surat#strap,6,5.59
envoy,semee#faery#elogy#envoy,4,5.39
carve,semee#fayre#parae#targe#carle#carve,6,5.55
morph,semee#thymy#marah#morph,4,5.89
drawn,semee#gayly#araba#draco#drain#drawn,6,5.57
waver,semee#hayey#caaed#pareo#rater#baler#naker#faver#waver,9,5.5
oxide,semee#fayre#looie#opine#oxide,5,5.51
steak,semee#syens#stear#steal#stead#steak,6,5.57
wheat,semee#faery#aheap#cheat#wheat,5,5.57
shady,semee#sassy#soapy#scary#slaty#snaky#shady,7,5.52
crowd,semee#gayly#poori#trout#crock#crown#crowd,7,5.89
prong,semee#gayly#boong#prong,4,5.55
magic,semee#thymy#praam#macon#malic#mafic#magic,7,5.91
recap,semee#feyly#reata#rebar#recap,5,5.34
whirl,semee#gayly#loord#flurr#thirl#chirl#whirl,7,5.59
hello,semee#feyly#realo#cello#hello,5,5.49
amiss,semee#massy#amass#amiss,4,5.73
stein,semee#syens#stean#stern#stein,5,5.39
ombre,semee#maybe#brome#ombre,4,5.71
taboo,semee#gayly#taata#taboo,4,5.49
offer,semee#hayey#cooer#order#oiler#otter#owner#offer,8,5.77
donor,semee#gayly#poori#rotor#honor#donor,6,5.58
bevel,semee#reney#teaed#level#bevel,5,5.51
cacti,semee#gayly#taata#canto#cacti,5,5.63
metro,semee#reamy#metro,3,5.46
chuck,semee#gayly#poori#butut#chuck,5,5.65
plank,semee#gayly#alaap#plait#plack#plank,6,5.85
under,semee#hayey#cooer#trier#bluer#nuder#under,7,5.53
cameo,semee#gamey#cameo,3,5.42
wrath,semee#gayly#araba#draco#urari#tratt#wrath,7,5.63
shove,semee#sasse#soyle#store#scone#shope#shove,7,5.59
mayor,semee#thymy#mayan#mayor,4,5.88
quote,semee#fayre#looie#quote,4,5.77
talon,semee#gayly#laari#baloo#talon,5,5.59
pagan,semee#gayly#pagan,3,5.82
inter,semee#hayey#cooer#trier#liter#inter,6,5.6
plait,semee#gayly#alaap#plait,4,5.63
piney,semee#hayey#looey#ricey#piney,5,5.56
vapor,semee#gayly#taata#karoo#razor#vapor,6,5.91
limbo,semee#yampy#nomoi#timbo#limbo,5,5.88
yeast,semee#gesso#newsy#yeast,4,5.62
could,semee#gayly#woold#could,4,5.54
swore,semee#sasse#soyle#store#score#snore#shore#spore#swore,9,5.83
stint,semee#sassy#sooth#sprit#stilt#stint,6,5.7
cabby,semee#gayly#tarry#zaidy#cacky#canny#cabby,7,5.74
whisk,semee#lassy#roost#cuish#whisk,5,6.17
shoal,semee#sassy#scala#solar#sloan#shoal,6,5.85
brisk,semee#lassy#roost#crisp#brisk,5,6.18
cycle,semee#fayre#kyloe#lythe#cycle,5,5.61
spike,semee#sasse#soyle#surge#shite#spice#spine#spide#spike,9,5.96
