answer,guessed,num_guessed,time_to_solve
slept,oater#steil#slept,3,3.87
carve,oater#raile#carse#carve,4,3.68
prove,oater#reoil#snore#crome#droke#grope#probe#prove,8,4.36
caste,roate#waite#caste,3,3.87
taper,roate#alert#terai#taser#taper,5,4.01
overt,oater#overt,2,3.73
month,roate#volti#ponts#monty#month,5,4.01
spore,orate#roule#kiore#snore#score#shore#spore,7,3.61
plate,roate#slate#plate,3,3.74
crisp,oater#nirls#crisp,3,3.84
hoist,oater#toils#hoist,3,3.79
unwed,oater#silen#unbed#unfed#unked#unwed,6,3.86
azure,orate#raile#scrae#azure,4,4.03
decoy,roate#olein#decos#decoy,4,3.94
error,orate#ergos#error,3,4.14
rouge,orate#roule#rouse#rouge,4,3.69
tapir,orate#larnt#tapir,3,4.02
bevel,roate#silen#cluey#lemed#bevel,5,3.82
privy,oater#nirls#chiru#yrivd#privy,5,4.05
bread,oater#seral#rimae#creak#bread,5,3.98
align,roate#anils#align,3,4.0
stoop,roate#thiol#cyton#stood#stoop,5,3.77
genre,oater#riels#prune#genre,4,3.91
twirl,orate#tirls#thirl#twirl,4,3.8
llama,oater#anils#ducal#flamy#llama,5,4.46
perky,orate#riels#nuder#mercy#herby#perky,6,3.88
scent,oater#steil#scent,3,4.33
dryly,roate#nirls#dryly,3,4.05
undid,orate#lysin#unbid#unkid#undid,5,3.94
arbor,oater#solar#amour#abhor#arbor,5,3.81
puffy,oater#lysin#duchy#bumpy#puggy#puffy,6,4.11
glove,oater#eloin#close#ploye#glode#globe#glove,7,4.18
bossy,roate#noils#copsy#mousy#goosy#bossy,6,3.88
imbue,oater#liens#juice#umpie#imbue,5,3.98
spent,orate#steil#scent#suent#shent#spent,6,4.39
bunch,oater#lysin#dunch#punch#munch#bunch,6,3.95
pause,oater#maile#sayne#cause#hause#pause,6,4.12
ruder,oater#slier#under#ruder,4,3.8
noose,oater#eloin#scone#noose,4,4.29
beard,roate#lears#yearn#heard#beard,5,4.36
rusty,roate#rifts#rusty,3,4.2
revue,orate#birle#sucre#revue,4,4.01
pixie,oater#elsin#demic#fugie#pyxie#pixie,6,3.95
scoff,oater#noils#scudo#scowp#scoog#scoff,6,3.99
wacky,oater#nails#gaucy#campy#wacky,5,3.86
haven,roate#alien#samen#dawen#haven,5,4.04
spree,oater#riles#syren#screw#sured#spree,6,3.92
roomy,orate#roils#round#rocky#roopy#roomy,6,4.23
heard,orate#reals#deair#yeard#heard,5,4.43
dream,roate#ariel#ureas#cream#dream,5,4.09
awoke,oater#alone#apode#amove#awoke,5,4.8
plait,oater#alist#plait,3,4.29
felon,orate#solei#pelon#melon#belon#felon,6,4.13
fishy,roate#lysin#dishy#fishy,4,4.25
given,roate#elsin#deign#given,4,4.05
willy,orate#lysin#dimly#hiply#bigly#filly#willy,7,4.01
vigil,roate#lysin#bluid#civil#vigil,5,4.13
swami,oater#anils#scapi#swami,4,4.18
human,oater#snail#adunc#bunya#human,5,4.23
email,roate#elain#email,3,4.06
viper,roate#slier#nicer#hider#piker#wiper#viper,7,4.34
agony,oater#aloin#agons#agony,4,3.99
eager,oater#laser#caner#hayer#fader#pager#wager#jager#eager,9,3.94
bacon,roate#aloin#sayon#capon#macon#bacon,6,4.05
axiom,roate#aloin#adios#axiom,4,4.0
chase,roate#liane#chase,3,4.2
kneel,roate#elsin#unled#kneel,4,4.41
nicer,roate#siler#nicer,3,4.08
stork,roate#lirot#trons#stour#story#storm#stork,7,4.56
midst,orate#sluit#midst,3,4.32
tawny,orate#litas#daunt#tawny,4,4.79
elude,oater#elsin#elude,3,4.18
bused,oater#silen#duces#mused#bused,5,4.15
noble,oater#eloin#lenos#noule#noble,5,4.22
hydro,orate#loirs#mucro#hydro,4,4.34
humus,roate#lysin#ducks#humps#humfs#humus,6,4.27
welch,orate#liens#cluey#belch#felch#welch,6,4.13
renal,orate#seral#renal,3,4.23
false,roate#aisle#salue#halse#false,5,4.77
scale,oater#aisle#scale,3,4.05
fewer,orate#riels#nuder#cyber#hewer#fewer,6,4.64
rebel,oater#riles#rubel#rebel,4,4.1
forge,orate#loure#rowie#corse#morne#horde#porge#forge,8,4.13
annex,orate#alien#acnes#awned#apnea#annex,6,4.27
tenor,oater#tenor,2,4.32
cleat,oater#telia#stale#cleat,4,4.52
slice,orate#slice,2,4.0
nomad,roate#dolia#codas#nomad,4,4.11
early,oater#raile#earls#early,4,4.21
moldy,roate#noils#locum#moldy,4,4.46
axion,orate#aloin#avion#axion,4,4.21
apart,oater#trail#starn#chart#quart#apart,6,4.69
least,oater#telia#leats#least,4,4.47
comfy,orate#noils#coypu#comby#comfy,5,4.23
other,oater#other,2,4.08
satin,orate#tails#satin,3,4.16
cliff,oater#lysin#picul#child#climb#cliff,6,4.45
newer,orate#leirs#derny#neper#newer,5,4.4
swamp,oater#anils#scaud#shaky#swamp,5,4.17
lunar,oater#lidar#lunar,3,4.13
sixth,oater#lints#misty#sixth,4,4.28
gusty,oater#lints#dusty#musty#gusty,5,4.22
sling,oater#lysin#sling,3,4.68
jiffy,oater#lysin#juicy#jimpy#jiggy#jiffy,6,4.35
sunny,roate#lysin#sunny,3,4.17
cagey,roate#alien#cades#cagey,4,4.37
gulch,oater#lysin#mulch#gulch,4,4.45
hedge,roate#slice#nudge#hedge,4,4.13
swath,roate#clats#snath#swath,4,4.12
drank,orate#urali#crans#grand#drank,5,4.42
madam,oater#nails#gaucy#dawah#madam,5,4.39
prick,roate#nirls#chiru#pricy#prick,5,4.04
booty,orate#volti#ponts#couth#boxty#botty#booty,7,4.31
wield,oater#liens#yield#bield#field#wield,6,4.33
pizza,roate#anils#machi#pikau#pizza,5,4.31
edify,roate#lenis#dicey#edify,4,4.71
serif,orate#riles#serin#seric#serif,5,4.68
saute,roate#waite#caste#saute,4,4.19
lyric,roate#nirls#lyric,3,4.37
credo,oater#reoil#corse#credo,4,4.59
noisy,roate#noils#noisy,3,4.55
louse,roate#locie#louse,3,4.15
bleak,orate#alien#pleas#gleam#bleak,5,4.27
alloy,roate#aloin#alcos#alloy,4,5.06
roost,oater#lirot#snort#crost#roost,5,4.32
bloke,roate#oldie#close#ploye#globe#bloke,6,4.26
burnt,oater#tirls#burnt,3,4.45
troop,oater#triol#troop,3,4.43
mural,oater#liras#dural#mural,4,4.56
sandy,oater#nails#sandy,3,4.61
sprig,orate#nirls#cursi#sprig,4,4.24
creek,orate#ervil#grens#crepy#creed#creek,6,4.5
havoc,oater#paoli#canso#havoc,4,4.32
gassy,oater#nails#saucy#dashy#gaspy#gassy,6,4.23
cower,oater#loser#goier#doner#coyer#coper#comer#cower,8,4.32
stalk,roate#thali#spalt#stalk,4,4.27
caput,orate#litas#daunt#caput,4,4.63
happy,oater#nails#gaucy#dampy#happy,5,4.57
waist,roate#litas#saint#maist#waist,5,4.41
moose,roate#locie#sonde#youse#bowse#posse#moose,7,4.5
waste,roate#waite#waste,3,4.3
fable,oater#maile#sable#cable#hable#gable#fable,7,4.46
slush,roate#lysin#schul#sulph#slush,5,4.55
crowd,oater#loris#crony#croup#crowd,5,4.57
stamp,orate#thali#scant#stagy#stamp,5,4.41
guard,roate#liars#unary#guard,4,4.44
habit,orate#alist#davit#habit,4,4.95
shush,roate#lysin#ducks#smush#shush,5,4.73
aphid,oater#slain#wuxia#aphid,4,4.49
civic,roate#lysin#cupid#civic,4,4.69
armor,oater#solar#amour#armor,4,4.3
pearl,oater#lears#pearl,3,4.57
ester,oater#liter#cuter#ester,4,4.98
tamer,oater#taler#taser#taper#tamer,5,4.84
gleam,oater#aisle#clean#plead#gleam,5,4.84
aback,oater#anils#amuck#aback,4,4.8
stash,oater#alist#stash,3,4.25
lowly,oater#lions#locum#loppy#loggy#lobby#lowly,7,4.47
semen,orate#silen#seyen#semen,4,4.43
alibi,orate#nails#plica#iliad#alibi,5,4.36
irate,orate#irate,2,4.79
crawl,orate#urali#crawl,3,4.5
umbra,orate#rails#upran#umbra,4,4.74
noise,roate#locie#noise,3,4.36
rehab,oater#lears#ceria#renay#rehab,5,4.49
cried,roate#leirs#ering#cried,4,4.51
torso,oater#triol#torcs#torsk#torso,5,4.62
decay,oater#aisle#decan#decay,4,4.58
defer,roate#siler#under#dryer#defer,5,4.87
power,roate#eorls#goier#doner#coyer#fouer#hoper#poker#power,9,4.53
crier,orate#ervil#cries#cried#crier,5,4.57
gouge,orate#locie#sonde#pouke#bouge#vouge#gouge,7,4.34
sully,roate#lysin#sulky#sully,4,5.12
fleet,oater#islet#lunet#gleet#fleet,5,5.08
bigot,roate#thiol#bitos#bigot,4,4.48
crate,roate#irate#crate,3,4.21
blast,orate#thali#slant#clast#plast#blast,6,4.32
arise,oater#seral#arise,3,4.77
cling,orate#lysin#cling,3,4.51
melon,orate#solei#pelon#melon,4,4.61
fight,roate#tulsi#nicht#dight#pight#might#bight#fight,8,4.51
quota,orate#salto#diota#chota#quota,5,4.32
faint,orate#tails#daint#haint#paint#faint,6,4.67
hinge,oater#elsin#yince#dinge#hinge,5,5.08
amiss,oater#anils#acids#amias#amiss,5,4.58
break,orate#ariel#ureas#cream#bread#break,6,4.42
occur,roate#droil#scrog#ochry#occur,5,4.48
glade,orate#liane#scale#glade,4,4.31
larva,orate#lairs#larch#larum#lardy#larva,6,4.53
macaw,orate#anils#gaucy#dacha#macaw,5,4.53
smell,orate#elsin#luces#speld#shelf#skelm#smell,7,4.55
frame,oater#seral#areic#brane#drape#grame#frame,7,4.97
haunt,oater#tails#canty#daunt#haunt,5,4.76
croup,roate#droil#crons#croup,4,4.48
amity,orate#laity#amity,3,5.12
joist,roate#toils#hoist#moist#foist#zoist#joist,7,4.66
liege,roate#slice#ligne#liege,4,4.65
demur,roate#slier#demur,3,4.69
feral,oater#reals#neral#feral,4,4.84
scrap,roate#lairs#scran#scray#scrap,5,4.65
geeky,oater#lenis#pecky#yeuky#geeky,5,4.59
ninth,oater#lints#minty#ninth,4,4.62
catch,orate#alist#natch#patch#match#gatch#batch#watch#hatch#catch,10,4.77
bless,oater#liens#clems#gleys#plebs#bless,6,4.65
knife,roate#slice#quine#knife,4,4.57
check,orate#nelis#cubed#chewy#check,5,4.74
spout,oater#toils#snout#scout#shout#spout,6,4.56
loser,orate#reoil#eorls#soler#loser,5,5.13
stunt,orate#tulsi#shunt#stunt,4,4.91
steer,roate#tiler#cuter#steer,4,4.94
sloop,orate#loins#scold#slopy#sloop,5,4.62
nymph,orate#lysin#nymph,3,4.92
value,oater#maile#salue#value,4,5.08
meaty,orate#leats#neath#peaty#meaty,5,4.6
stair,orate#liart#stair,3,4.61
avail,orate#slain#quail#avail,4,4.9
caulk,oater#nails#cauld#caulk,4,4.73
porch,oater#loris#cornu#porch,4,5.18
horse,roate#loure#corse#dorse#horse,5,4.71
rally,oater#laris#rawly#rally,4,4.62
field,orate#liens#yield#bield#field,5,4.68
shade,oater#aisle#spane#suave#shade,5,4.76
panic,orate#nails#canid#panic,4,4.85
quasi,orate#slain#quasi,3,4.51
jelly,orate#nelis#belch#velum#kelpy#delly#gelly#felly#welly#jelly,10,5.27
rigor,oater#milor#visor#nidor#rigor,5,4.57
blush,orate#lysin#schul#plush#blush,5,5.15
meter,orate#relit#terns#deter#peter#meter,6,4.66
print,orate#trild#grist#print,4,4.6
natal,roate#alist#talcy#natal,4,4.77
price,oater#leirs#crine#drice#price,5,5.42
lofty,orate#volti#louts#lofty,4,4.73
eclat,orate#telia#salet#eclat,4,4.86
tenet,orate#steil#tench#tendu#tenny#tenet,6,4.94
shrug,oater#nirls#scrum#syrup#shrug,5,4.76
dealt,roate#least#dealt,3,5.14
zebra,oater#reals#ceria#hejra#zebra,5,5.03
swear,oater#clear#shear#spear#smear#skear#swear,7,4.79
scaly,roate#snail#scaly,3,4.79
dumpy,roate#lysin#duchy#dumpy,4,4.87
wreak,roate#ariel#ureas#cream#bread#freak#wreak,7,4.99
dilly,orate#lysin#dimly#dilly,4,4.65
cleft,roate#steil#glent#clept#cleft,5,4.73
thick,oater#lints#cubit#itchy#thick,5,4.74
rover,orate#reoil#rones#ropey#robed#romeo#roger#roker#rower#rover,10,5.4
great,oater#alert#great,3,4.87
gayly,roate#nails#cauld#haply#gally#gayly,6,4.96
booze,oater#eloin#chose#myope#geode#booze,6,5.28
sight,oater#lints#sicht#sight,4,4.85
donut,roate#toils#count#donut,4,5.13
cinch,oater#lysin#cuing#cinch,4,5.44
chute,orate#blite#scute#chute,4,5.18
marry,roate#liras#carny#hardy#parky#barmy#marvy#marry,8,4.98
taffy,oater#tails#tabun#tacky#tammy#taggy#taffy,7,5.48
twice,roate#stile#thine#twice,4,4.75
lumen,oater#lines#lumen,3,5.18
racer,oater#laser#caner#pacer#macer#facer#racer,7,4.76
lingo,roate#lions#lingo,3,4.9
madly,orate#anils#cauld#madly,4,5.01
chock,oater#loins#yucko#chowk#chock,5,4.97
purer,oater#slier#under#pucer#puker#purer,6,4.82
fried,orate#ervil#cries#pried#fried,5,4.91
hoard,oater#soral#moira#coarb#hoary#hoard,6,5.09
swash,roate#slain#scaud#shaky#smash#swash,6,5.03
peace,orate#liane#chase#apace#peace,5,4.73
risen,orate#slier#rines#risen,4,5.31
avian,orate#nails#unica#ahind#apian#avian,6,5.25
color,oater#milor#color,3,5.05
quest,oater#stile#cents#guest#quest,5,4.82
daisy,oater#nails#saick#daisy,4,5.19
tramp,oater#trial#trans#track#trayf#tramp,6,4.87
globe,oater#eloin#close#ploye#glode#globe,6,5.08
afoot,orate#lotas#taiko#atony#about#adopt#amowt#afoot,8,5.23
outgo,oater#octyl#ootid#ottos#outgo,5,5.04
filmy,orate#lysin#dimly#filmy,4,5.09
probe,oater#reoil#snore#crome#droke#grope#probe,7,5.48
wagon,orate#aloin#sayon#capon#jamon#wagon,6,4.96
dusky,oater#lysin#cushy#dusky,4,5.06
aroma,orate#argol#aroid#aroha#aroma,5,5.32
being,oater#liens#chine#meiny#being,5,5.1
gravy,orate#urali#crans#grapy#gravy,5,4.81
cycle,orate#slice#uncle#cycle,4,4.94
media,oater#aisle#eniac#media,4,5.74
begat,oater#telia#neats#defat#bepat#begat,6,5.72
bushy,orate#lysin#cushy#pushy#mushy#gushy#bushy,7,4.81
crump,oater#nirls#crudy#crump,4,5.11
woozy,oater#lions#choux#doomy#goopy#boofy#kooky#woozy,8,5.9
ratio,roate#ratio,2,5.33
stone,oater#toile#stone,3,5.01
chaff,roate#slain#quack#champ#chaya#chaff,6,5.59
friar,oater#lidar#invar#briar#friar,5,4.91
hovel,roate#solei#loden#yokel#mohel#hovel,6,4.97
sport,oater#lirot#snort#short#sport,5,5.07
caper,roate#ariel#saner#pacer#caper,5,5.97
vixen,roate#elsin#deign#hizen#vimen#vixen,6,5.28
owing,orate#oculi#opsin#ohing#owing,5,5.35
maker,oater#laser#caner#hayer#fader#pager#maker,7,5.09
baggy,orate#anils#gaucy#daggy#baggy,5,5.38
shear,orate#seral#shear,3,5.32
lunge,roate#slice#lunge,3,4.91
flint,oater#lints#clint#glint#flint,5,5.24
snaky,oater#snail#snack#snaky,4,5.18
breed,orate#ervil#grens#crepy#fremd#breed,6,4.94
anode,roate#anole#anode,3,5.15
bleep,orate#elsin#cluey#gleed#bleep,5,5.55
tunic,roate#tulsi#tunic,3,5.11
swine,roate#slice#snide#shine#spine#swine,6,5.25
papal,roate#nails#lauch#baldy#papal,5,5.26
salty,orate#laity#salty,3,5.18
krill,orate#vrils#drily#prill#grill#brill#frill#krill,8,4.91
candy,roate#anils#nauch#candy,4,5.08
sally,oater#nails#sadly#sally,4,5.71
shell,orate#elsin#luces#speld#shelf#shell,6,5.07
issue,oater#liens#spice#issue,4,5.32
rugby,roate#rubli#rugby,3,5.14
fully,roate#lysin#duply#muhly#fugly#fully,6,5.08
downy,orate#lions#young#downy,4,5.09
ninny,orate#lysin#mincy#dingy#hinky#pinny#finny#ninny,8,5.56
etude,roate#istle#tynde#etude,4,4.74
where,orate#birle#sucre#genre#yfere#where,6,5.16
flail,roate#slain#claim#plaid#glaik#flail,6,5.26
idler,orate#leirs#riley#idler,4,5.34
panel,oater#lanes#panel,3,5.04
limbo,roate#lions#limbo,3,5.18
tense,oater#stile#tense,3,5.14
about,oater#tolas#diota#ayont#about,5,5.23
aloft,orate#altos#aloft,3,5.07
gauze,oater#maile#sayne#cadge#vague#gauze,6,5.19
allot,oater#loast#ploat#allot,4,5.56
quack,oater#slain#quack,3,4.89
filth,oater#lints#milty#filth,4,4.98
stole,oater#toile#stole,3,5.3
billy,orate#lysin#dimly#hiply#bigly#billy,6,5.13
slosh,oater#lions#scold#slopy#slosh,5,5.34
bound,roate#noils#poncy#hound#mound#bound,6,5.08
awash,oater#slain#chays#quash#abash#awash,6,5.48
fatty,oater#lathi#patus#natty#catty#batty#fatty,7,5.38
sworn,orate#loris#scorn#shorn#sworn,5,5.31
spunk,orate#lysin#snuck#spunk,4,5.62
round,oater#loirs#cornu#round,4,5.42
debar,oater#clear#segar#denar#debar,5,5.82
triad,roate#trial#triac#triad,4,5.63
lefty,oater#teils#melty#lefty,4,5.14
throw,orate#lirot#stroy#throb#throw,5,5.53
again,oater#anils#amnic#auxin#again,5,5.91
octal,roate#altos#octal,3,5.37
woman,oater#aloin#soman#woman,4,5.47
girly,oater#nirls#mirly#girly,4,5.38
snowy,orate#loins#sycon#snowy,4,5.3
cloud,orate#loins#cloud,3,5.36
beret,oater#tires#curet#mpret#egret#beret,6,5.35
amuse,roate#aisle#amuse,3,5.16
rayon,orate#soral#radio#racon#rayon,5,5.4
brass,oater#rials#crans#praus#drays#grams#frabs#braks#braws#brass,10,5.59
brake,oater#lears#irade#crane#grape#brame#brake,7,5.39
bleat,orate#telia#steal#cleat#pleat#bleat,6,5.36
leash,roate#elain#leads#leash,4,5.06
tepid,roate#steil#nepit#tepid,4,5.51
blink,orate#lysin#cling#blind#blink,5,5.21
soggy,roate#loins#copsy#bosky#soddy#soggy,6,5.21
micro,oater#loris#irony#chiro#micro,5,5.41
drown,oater#roils#crony#drown,4,5.43
dimly,orate#lysin#dimly,3,5.09
merit,orate#relit#merit,3,5.09
flare,oater#lears#glare#blare#flare,5,5.4
mauve,roate#aisle#dance#mauve,4,5.46
shine,roate#slice#snide#shine,4,5.07
rhyme,orate#birle#sucre#rhyne#rhyme,5,5.36
girth,roate#crits#murti#dirty#girth,5,5.42
blond,oater#linos#clonk#blond,4,5.37
wrong,orate#droil#crons#prong#wrong,5,5.29
shied,orate#nelis#skiey#shied,4,5.95
prong,oater#roils#crony#brond#prong,5,5.22
octet,roate#teloi#steno#outed#octet,5,5.59
feast,roate#teals#yeast#heast#beast#feast,6,5.36
quite,roate#blite#suite#quite,4,5.53
maxim,oater#nails#machi#madid#mafia#maxim,6,5.39
favor,orate#solar#manor#payor#favor,5,5.5
woody,orate#noils#coypu#howdy#woody,5,5.37
stall,orate#thali#spalt#stalk#stall,5,5.24
batch,roate#alist#natch#patch#match#gatch#batch,7,5.29
smelt,orate#teils#spelt#smelt,4,5.69
borax,oater#soral#korai#coram#foray#borax,6,5.92
ripen,oater#riles#ripen,3,6.08
sharp,roate#liars#snary#scarp#sharp,5,5.27
daddy,roate#nails#gaucy#dampy#daffy#daddy,6,6.02
delta,oater#telia#delta,3,5.24
creed,oater#riles#unred#creed,4,5.18
welsh,oater#elsin#dulse#welsh,4,5.35
leech,oater#lenis#leuch#leech,4,5.47
graft,orate#trail#brast#drant#craft#graft,6,5.46
thyme,roate#istle#tynde#thyme,4,5.43
plaza,oater#slain#clamp#playa#plaza,5,5.33
alone,roate#anole#alone,3,5.79
voila,orate#aloin#pilao#voila,4,5.65
table,roate#lathe#table,3,5.27
empty,oater#stile#centu#empty,4,5.38
groan,roate#carol#aroid#proas#groan,5,6.0
terse,oater#relit#nerts#terse,4,5.24
anime,orate#aisle#anime,3,5.17
float,oater#loast#ploat#gloat#bloat#float,6,5.63
howdy,oater#lions#coypu#howdy,4,5.73
cross,oater#roils#crons#crops#crogs#crows#cross,7,6.28
sedan,oater#aisle#scena#sedan,4,6.24
repay,roate#rales#redia#renay#repay,5,5.64
urine,roate#birle#crise#urine,4,5.7
badly,oater#nails#cauld#madly#badly,5,5.67
ditty,orate#lints#dicty#ditty,4,5.7
tryst,orate#trild#trugs#tryst,4,5.3
locus,orate#noils#locus,3,5.39
mower,oater#loser#goier#doner#coyer#fouer#hoper#mower,8,5.56
miner,oater#siler#nicer#diner#miner,5,5.21
dryer,orate#ervil#grens#urped#dryer,5,6.21
begin,orate#elsin#hemin#pekin#begin,5,5.34
unmet,roate#islet#unmet,3,5.93
hutch,orate#sluit#dutch#mutch#butch#kutch#hutch,7,5.55
corer,oater#soler#goier#doner#coyer#coper#comer#cower#cover#cooer#corer,11,5.44
track,roate#liart#trans#track,4,5.77
rival,oater#liras#riyal#rival,4,5.61
olive,roate#oldie#olive,3,5.27
canny,orate#anils#nauch#candy#canny,5,5.44
penne,roate#slice#nudge#phene#penne,5,5.42
flora,orate#solar#carol#flora,4,5.87
rumba,roate#rails#rumba,3,5.46
crazy,oater#liras#franc#crapy#crazy,5,5.82
sixty,roate#lints#misty#sixty,4,5.41
scrub,oater#nirls#scrum#scrub,4,5.47
bulge,orate#slice#lunge#bulge,4,5.82
droll,orate#droil#drool#droll,4,5.45
patsy,oater#lathi#patus#patsy,4,5.9
nudge,oater#nelis#nudge,3,6.14
lager,orate#laser#lacer#layer#lader#lamer#lager,7,5.98
every,oater#riels#quern#chere#peery#emery#every,7,5.67
spied,roate#lenis#skiey#shied#spied,5,6.09
movie,orate#locie#bosie#monie#movie,5,5.59
cover,roate#loser#goier#doner#coyer#coper#comer#cower#cover,9,5.62
sauce,oater#maile#sayne#sauce,4,5.75
recut,roate#relit#recut,3,5.82
squad,orate#nails#sumac#squad,4,6.09
raspy,oater#lairs#raspy,3,5.92
grail,orate#urali#drail#grail,4,5.68
angst,roate#litas#canst#angst,4,5.77
began,orate#alien#sedan#pecan#geyan#began,6,5.48
vapid,oater#nails#machi#vapid,4,5.59
carat,oater#larnt#karst#carat,4,5.88
pulpy,orate#lysin#duply#gulpy#pulpy,5,6.07
spike,oater#elsin#spice#spide#spike,5,5.51
infer,oater#slier#nicer#infer,4,5.63
unset,orate#teils#scent#unset,4,5.63
beech,orate#silen#chewy#beech,4,5.45
tithe,oater#istle#untie#kithe#withe#tithe,6,5.66
joust,oater#toils#souct#moust#joust,5,5.91
grill,roate#nirls#drily#prill#grill,5,5.48
vowel,roate#solei#loden#yokel#mohel#bowel#vowel,7,5.34
paint,orate#litas#tuina#daint#haint#paint,6,6.09
grave,oater#seral#erica#brane#drape#grame#grave,7,5.77
spark,oater#arils#scran#shura#spard#spark,6,6.43
odder,oater#oiler#oncer#omber#odder,5,5.96
troll,oater#triol#troll,3,6.6
belly,roate#liens#cluey#kelpy#delly#gelly#belly,7,5.91
burly,orate#nirls#curly#hurly#murly#gurly#burly,7,6.1
tardy,orate#larnt#tarsi#tardy,4,6.59
oddly,roate#lions#cymol#oddly,4,6.09
brace,oater#reals#irade#crane#grace#brace,6,5.92
avert,roate#alter#apert#avert,4,5.81
raise,oater#raile#raise,3,5.82
sorry,oater#roils#horsy#sorry,4,5.52
banjo,orate#aloin#canso#panko#mango#banjo,6,6.08
smirk,oater#nirls#crisp#shirk#smirk,5,5.75
crack,roate#liars#franc#crapy#crack,5,5.96
blunt,roate#tulsi#blunt,3,5.97
eject,oater#steil#uneth#eject,4,6.17
inter,orate#liter#inter,3,6.06
medal,roate#alien#selah#decal#pedal#medal,6,5.79
wheel,roate#elsin#leuch#hyleg#wheel,5,6.55
thief,orate#steil#teind#thief,4,5.54
gamma,oater#nails#gaucy#gamba#gamma,5,5.95
gruel,oater#riles#cruel#gruel,4,5.77
giant,oater#alist#idant#hiant#giant,5,6.47
alter,orate#alter,2,6.21
mafia,orate#anils#machi#madid#mafia,5,6.32
salvo,orate#aloin#calos#salvo,4,5.99
macro,orate#soral#radio#macro,4,5.95
crimp,oater#nirls#chiru#crimp,4,5.94
inert,roate#liter#inert,3,5.79
pushy,oater#lysin#cushy#pushy,4,5.52
draft,roate#trail#brast#drant#draft,5,5.58
grace,oater#reals#irade#crane#grace,5,5.77
quart,oater#liart#scart#quart,4,5.7
sweep,oater#lines#upsey#sheep#sweep,5,5.88
crank,orate#urali#crans#crank,4,5.72
weave,oater#aisle#nugae#chape#evade#weave,6,6.73
lupus,orate#lysin#lucks#lumps#lupus,5,5.66
flash,orate#snail#clays#plash#blash#flash,6,5.78
fetch,oater#istle#fetch,3,6.59
sweat,oater#telia#stean#sceat#speat#sweat,6,5.86
glyph,orate#lysin#duply#glyph,4,5.67
smile,oater#elsin#ceils#spile#smile,5,6.36
sheer,orate#riles#syren#super#seder#sheer,6,5.63
gland,oater#slain#clang#gland,4,6.04
woven,orate#solei#coney#nowed#women#woken#woven,7,5.98
canoe,orate#alone#canoe,3,5.62
taunt,oater#tails#tabun#taunt,4,6.07
lapse,oater#maile#salue#lapse,4,6.26
local,oater#aloin#coals#focal#vocal#local,6,6.82
decor,roate#oriel#senor#decor,4,5.8
slyly,orate#lysin#sulky#shyly#slyly,5,5.77
story,roate#triol#snort#story,4,5.9
myrrh,roate#nirls#curdy#myrrh,4,6.19
fudge,orate#slice#nudge#pudge#mudge#budge#fudge,7,6.06
gawky,roate#anils#gaucy#gawky,4,5.91
seize,oater#elsin#spice#shive#seize,5,6.02
prude,orate#brule#cruse#prune#prude,5,6.36
impel,oater#lines#clied#impel,4,6.42
embed,orate#silen#cubed#gybed#embed,5,6.05
never,roate#liers#urned#neper#newer#never,6,5.98
twixt,oater#lints#cubit#whipt#twixt,5,6.53
hover,orate#reoil#noser#coyer#fouer#doper#homer#hover,8,6.01
spilt,roate#tulsi#liths#slipt#spilt,5,5.89
abled,orate#alien#ables#abled,4,6.89
salsa,oater#nails#palsy#balsa#salsa,5,5.79
hardy,oater#lairs#carny#hardy,4,6.27
child,oater#lysin#picul#child,4,6.39
rearm,roate#reals#reach#ready#rearm,5,6.01
crypt,oater#tirls#runty#crypt,4,6.37
seven,orate#nelis#senvy#seven,4,6.27
cider,roate#slier#nicer#cider,4,6.44
manga,orate#nails#cajun#handy#panga#manga,6,6.97
savoy,oater#paoli#canso#sajou#savoy,5,5.87
saucy,orate#anils#saucy,3,6.25
demon,orate#solei#peony#demon,4,6.01
close,orate#locie#close,3,5.9
fluid,oater#lysin#bluid#fluid,4,5.79
aptly,orate#litas#aptly,3,6.24
bawdy,roate#anils#gaucy#dampy#bawdy,5,6.02
tilde,orate#stile#tilde,3,5.94
group,oater#roils#crony#proud#group,5,6.14
comet,orate#teloi#notes#comet,4,6.01
tidal,roate#litas#tical#tidal,4,6.07
thank,roate#thali#thans#thang#thank,5,6.34
blitz,roate#lints#culti#glitz#blitz,5,5.8
tease,orate#stale#tsade#tease,4,5.82
above,oater#alone#apode#amove#above,5,6.04
mamma,oater#nails#gaucy#dawah#pampa#mamba#mamma,7,5.99
dwarf,roate#liars#unary#chard#dwarf,5,5.67
devil,orate#silen#elchi#veily#devil,5,6.69
jerky,orate#riels#nuder#mercy#herby#perky#jerky,7,6.02
large,oater#raile#large,3,5.96
payer,roate#ariel#nares#caper#payer,5,6.14
latch,orate#alist#talcy#latch,4,6.12
petty,oater#istle#fetch#getup#petty,5,6.51
koala,orate#loans#coaly#woald#koala,5,6.11
order,roate#oriel#orfes#orbed#order,5,6.73
rogue,oater#reoil#rouse#rogue,4,5.95
share,oater#lears#snare#scare#share,5,6.34
login,roate#loins#login,3,5.95
torch,oater#lirot#torcs#torch,4,6.05
goose,oater#eloin#chose#moose#goose,5,7.1
heave,orate#liane#chase#heame#heave,5,6.32
cavil,oater#nails#calid#cavil,4,6.95
drool,roate#droil#drool,3,7.02
cruel,orate#ervil#cruel,3,7.19
