answer,guessed,num_guessed,time_to_solve
retch,sayne#goier#vertu#retch,4,3.56
unwed,sayne#toner#liken#unbed#unfed#unwed,6,3.64
usurp,sayne#torsi#cruds#usurp,4,3.61
beret,sayne#goier#cruet#mpret#beret,5,3.61
wrote,sayne#forte#wrote,3,3.53
court,sayne#mohur#court,3,3.56
visit,sayne#torsi#wisht#visit,4,3.6
place,sayne#roate#image#clade#place,5,4.19
older,sayne#goier#twoer#older,4,3.61
melee,sayne#forte#clipe#bugle#helve#welke#melee,7,3.92
enact,sayne#arpen#neath#enact,4,3.71
tryst,sayne#royst#tryst,3,3.51
laugh,sayne#paoli#jarul#lauch#laugh,5,3.74
tower,sayne#goier#toper#toker#tower,5,3.95
shall,sayne#shako#sharp#shalt#shalm#shall,6,4.12
fried,sayne#goier#tried#cried#pried#fried,6,4.09
sharp,sayne#shako#sharp,3,3.7
undue,sayne#ronte#knife#uncle#undee#undue,6,3.66
dryer,sayne#toyer#plyer#buyer#feyer#cryer#dryer,7,4.05
enjoy,sayne#toney#onery#envoy#enjoy,5,3.79
cacti,sayne#paoli#cardi#cacti,4,3.64
bunch,sayne#porin#bundt#bunch,4,3.64
queen,sayne#toner#liken#heben#queen,5,3.72
brash,sayne#roast#crash#brash,4,4.31
lemon,sayne#toner#belon#lemon,4,3.88
worry,sayne#borty#lordy#corky#porgy#wormy#worry,7,3.67
loyal,sayne#boyar#coyau#loyal,4,3.79
swoon,sayne#sonic#snort#swoln#swoun#swoon,6,4.3
manic,sayne#manor#manic,3,3.64
mucus,sayne#torsi#clubs#hucks#fucus#mucus,6,4.1
glyph,sayne#goyim#grypt#glyph,4,3.59
tempo,sayne#goier#helot#tempo,4,3.83
sigma,sayne#shako#sitar#sigla#sigma,5,3.98
cried,sayne#goier#tried#cried,4,3.73
waist,sayne#fatso#tarsi#maist#waist,5,3.66
hound,sayne#corni#fount#lound#bound#hound,6,3.68
mouse,sayne#torse#hoise#louse#bouse#douse#mouse,7,3.74
whine,sayne#borne#thine#chine#whine,5,3.78
drain,sayne#ngaio#train#brain#drain,5,3.84
gnome,sayne#ronte#gnome,3,3.74
dingy,sayne#noily#rindy#dingy,4,4.32
cabin,sayne#manor#takin#lapin#cabin,5,4.06
heady,sayne#agley#teary#beady#heady,5,4.11
spiky,sayne#soily#spiry#spicy#spiky,5,3.77
pesky,sayne#cosey#resty#meshy#pesky,5,4.01
fence,sayne#ronte#mince#bunce#hence#pence#fence,7,3.73
jolly,sayne#borty#doily#jowly#jolly,5,4.1
quirk,sayne#mohur#bruit#curli#quirk,5,3.73
crust,sayne#torsi#crust,3,3.95
spicy,sayne#soily#spiry#spicy,4,4.01
rouse,sayne#torse#rouse,3,3.92
orbit,sayne#mohur#droit#orbit,4,3.94
fleck,sayne#goier#delft#fleck,4,3.8
inept,sayne#toner#nepit#inept,4,4.12
musky,sayne#horsy#fisty#cuspy#busky#dusky#musky,7,3.91
spear,sayne#spaer#spear,3,3.79
sepia,sayne#spaer#sepal#sepia,4,4.46
inbox,sayne#porin#nicol#ingot#inbox,5,3.84
natal,sayne#manor#takin#natch#natal,5,4.4
loser,sayne#loser,2,3.87
favor,sayne#paoli#tabor#favor,4,3.92
slept,sayne#soler#sield#slept,4,3.85
imply,sayne#borty#chivy#dimly#imply,5,4.15
tenet,sayne#toner#tined#tenet,4,3.91
dance,sayne#canoe#rance#lance#hance#pance#dance,7,3.87
nanny,sayne#carny#tawny#fanny#danny#janny#nanny,7,3.87
anode,sayne#knawe#anole#anode,4,3.87
block,sayne#mohur#viold#plotz#block,5,3.93
stead,sayne#spaer#setal#sceat#stead,5,4.41
squad,sayne#shako#sitar#sumac#squab#squad,6,4.41
roomy,sayne#borty#loury#rocky#rowdy#roopy#roofy#roomy,8,4.04
crush,sayne#torsi#crush,3,3.86
nosey,sayne#nosey,2,4.22
decal,sayne#hoaed#cedar#decal,4,4.4
tulle,sayne#forte#tuile#tuple#tulle,5,4.09
angry,sayne#unary#angry,3,4.11
golly,sayne#borty#doily#jowly#cooly#holly#polly#folly#golly,9,3.94
yearn,sayne#renay#yearn,3,4.69
abode,sayne#roate#olpae#adobe#abode,5,3.92
preen,sayne#toner#unred#ripen#preen,5,4.01
chess,sayne#loser#heist#chess,4,3.98
hydro,sayne#borty#hydro,3,4.48
laden,sayne#oaten#paren#laden,4,3.86
scamp,sayne#shako#stair#scalp#scaup#scamp,6,3.91
rogue,sayne#forte#moire#roule#rogue,5,4.41
elude,sayne#forte#clipe#blude#elude,5,3.85
demur,sayne#goier#lemur#femur#demur,5,4.23
aloof,sayne#boart#cloak#aloud#aloha#aloof,6,3.95
rocky,sayne#borty#loury#rocky,4,4.21
pinch,sayne#porin#pinch,3,3.85
crook,sayne#mohur#droit#prowl#brock#crook,6,3.92
fresh,sayne#loser#perst#fresh,4,4.25
blush,sayne#torsi#blush,3,4.25
spank,sayne#slant#scand#shank#spank,5,4.35
squat,sayne#shako#sitar#splat#squat,5,4.29
ethic,sayne#goier#fecit#theic#ethic,5,3.93
worse,sayne#torse#corse#horse#dorse#gorse#morse#worse,8,4.12
paint,sayne#garni#haint#paint,4,3.84
amply,sayne#hoary#uplay#amply,4,4.02
batch,sayne#paoli#garth#batch,4,4.01
azure,sayne#roate#argle#afire#azure,5,4.04
racer,sayne#pareo#taler#caber#facer#macer#racer,7,3.93
wring,sayne#corni#print#bring#wring,5,3.88
udder,sayne#goier#tuber#ulcer#upper#udder,6,4.0
modal,sayne#boart#copal#joual#domal#modal,6,4.39
dully,sayne#borty#chivy#plumy#fugly#dully,6,4.15
clone,sayne#borne#clone,3,4.14
giver,sayne#goier#giber#giver,4,4.58
angel,sayne#arpen#anted#angel,4,4.37
cream,sayne#hoaed#petar#ureal#creak#cream,6,4.08
holly,sayne#borty#doily#jowly#cooly#holly,6,4.46
harry,sayne#tardy#parly#carby#karzy#marvy#harry,7,4.27
spoof,sayne#sohur#stoic#slojd#swobs#spoof,6,4.28
tramp,sayne#boart#trail#track#tramp,5,4.26
dryly,sayne#goyim#crypt#dryly,4,4.31
throb,sayne#mohur#broth#throb,4,4.06
going,sayne#corni#point#boing#hoing#doing#going,7,4.66
chain,sayne#ngaio#train#blain#chain,5,3.99
hussy,sayne#horsy#hissy#hussy,4,4.64
swash,sayne#shako#spahi#scath#slash#smash#swash,7,4.32
abbot,sayne#boart#about#abbot,4,4.07
leggy,sayne#corey#deity#kelpy#jeely#leggy,6,4.45
piggy,sayne#borty#chivy#dimly#yippy#piggy,6,3.96
grope,sayne#forte#prole#grope,4,4.03
heave,sayne#roate#image#clade#buaze#heave,6,4.62
align,sayne#ngaio#ligan#align,4,4.73
altar,sayne#boart#trial#altar,4,4.03
debit,sayne#goier#fecit#debit,4,4.17
brake,sayne#roate#irade#crape#brake,5,4.41
pried,sayne#goier#tried#cried#pried,5,4.28
bland,sayne#piano#brant#bland,4,3.93
mange,sayne#canoe#range#mange,4,3.94
macaw,sayne#paoli#garth#jambu#macaw,5,4.14
femme,sayne#forte#fiche#fluke#femme,5,4.04
welsh,sayne#loser#welsh,3,4.44
foamy,sayne#hoary#toady#coaly#foamy,5,4.68
hoist,sayne#torsi#hoist,3,3.99
quoth,sayne#mohur#quoth,3,4.05
avian,sayne#ngaio#dinar#apian#avian,5,4.18
mamma,sayne#paoli#garth#jambu#mamma,5,4.13
alibi,sayne#boart#pibal#alibi,4,4.0
spool,sayne#sohur#stoic#slojd#skols#spool,6,4.6
honor,sayne#porin#honor,3,4.27
peril,sayne#goier#merit#peril,4,4.11
synod,sayne#sonly#synod,3,4.09
whisk,sayne#torsi#flisk#whisk,4,4.05
tubal,sayne#boart#tubal,3,4.01
serve,sayne#socle#surge#siree#serre#serve,6,4.12
coven,sayne#toner#novel#coven,4,4.84
karma,sayne#paoli#garth#farad#barra#marka#karma,7,4.09
sulky,sayne#soily#sulky,3,4.11
sting,sayne#sound#skint#sting,4,4.1
blurb,sayne#mohur#bruit#blurb,4,4.12
olden,sayne#toner#olden,3,4.24
spied,sayne#soler#stied#shied#spied,5,4.18
farce,sayne#haole#targe#carve#farce,5,3.97
sweep,sayne#soler#stied#squeg#shmek#sexes#sweep,7,4.12
logic,sayne#mohur#doilt#folic#logic,5,4.17
birch,sayne#mohur#crith#birch,4,4.15
lager,sayne#pareo#taler#lacer#lader#lager,6,4.18
spine,sayne#sowne#shine#spine,4,4.09
cadet,sayne#pareo#valet#cadet,4,4.1
lumen,sayne#toner#liken#lumen,4,4.23
sniff,sayne#sonic#snirt#snibs#sniff,5,4.36
plait,sayne#boart#diact#plait,4,4.14
flout,sayne#mohur#clout#flout,4,4.29
inert,sayne#toner#nertz#inert,4,4.24
snack,sayne#starn#snail#snack,4,4.2
model,sayne#goier#volet#bowel#mohel#model,6,4.27
turbo,sayne#mohur#furol#curio#turbo,5,4.27
gourd,sayne#mohur#court#bourd#gourd,5,4.77
harem,sayne#pareo#caret#bared#harem,5,4.34
suite,sayne#socle#surge#suite,4,4.36
noisy,sayne#noisy,2,4.94
moult,sayne#mohur#moult,3,4.61
serum,sayne#soler#seric#serum,4,4.42
rotor,sayne#mohur#rotor,3,4.45
taper,sayne#pareo#taper,3,4.25
spend,sayne#segno#sient#scend#shend#spend,6,4.2
tough,sayne#mohur#touch#tough,4,4.24
aptly,sayne#hoary#uplay#aptly,4,4.35
liner,sayne#toner#liner,3,4.44
soggy,sayne#soily#softy#soupy#sooky#sorry#soddy#soggy,8,4.53
legal,sayne#hoaed#petar#fecal#legal,5,4.55
dense,sayne#noise#tense#lense#cense#dense,6,4.76
axial,sayne#boart#phial#axial,4,4.24
scalp,sayne#shako#stair#scalp,4,4.22
marry,sayne#tardy#parly#carby#karzy#marvy#marry,7,4.32
briny,sayne#corny#briny,3,4.4
venue,sayne#ronte#mince#lunge#venue,5,4.58
shaky,sayne#soapy#scary#slaty#shady#shaky,6,4.48
flier,sayne#goier#twier#plier#flier,5,4.42
booth,sayne#mohur#hoick#fowth#tooth#booth,6,4.73
mount,sayne#corni#fount#mount,4,4.67
humus,sayne#torsi#clubs#humps#humfs#humus,6,4.34
curse,sayne#torse#birse#curse,4,4.22
match,sayne#paoli#garth#batch#match,5,4.27
sooty,sayne#soily#softy#sooty,4,4.34
amuse,sayne#urase#abuse#amuse,4,4.41
bathe,sayne#haole#rathe#bathe,4,4.3
islet,sayne#loser#clies#islet,4,4.36
claim,sayne#boart#miaul#claim,4,5.08
found,sayne#corni#fount#found,4,4.65
polyp,sayne#borty#yoick#dohyo#polyp,5,4.32
hinge,sayne#ronte#mince#binge#hinge,5,4.26
climb,sayne#mohur#climb,3,4.33
brood,sayne#mohur#droit#crowd#brood,5,4.64
chump,sayne#mohur#humic#chump,4,4.26
sound,sayne#sound,2,4.43
glaze,sayne#roate#image#glace#glade#glaze,6,4.71
jelly,sayne#corey#deity#kelpy#belly#felly#gelly#welly#jelly,9,4.44
anime,sayne#knawe#anole#antre#anime,5,4.8
nicer,sayne#toner#nicer,3,4.49
fable,sayne#haole#carle#maile#table#fable,6,4.71
kneel,sayne#toner#liken#kneel,4,4.44
minor,sayne#porin#inorb#minor,4,4.47
dusty,sayne#horsy#fisty#lusty#busty#dusty,6,4.5
proxy,sayne#borty#proxy,3,4.54
wispy,sayne#horsy#fisty#pisky#wispy,5,4.66
buyer,sayne#toyer#plyer#buyer,4,4.64
ranch,sayne#manor#ranid#ranch,4,4.3
drier,sayne#goier#twier#plier#crier#brier#frier#drier,8,4.57
agile,sayne#roate#pilae#alike#agile,5,4.56
talon,sayne#manor#talon,3,4.69
dairy,sayne#tardy#dairy,3,4.66
retro,sayne#goier#ceorl#metro#retro,5,4.45
await,sayne#boart#diact#plait#await,5,4.37
tweet,sayne#goier#bluet#tweet,4,5.29
worst,sayne#torsi#horst#worst,4,4.49
aisle,sayne#urase#aisle,3,4.66
cross,sayne#torsi#frosh#grosz#cross,5,4.68
crony,sayne#corny#crony,3,4.83
scone,sayne#sowne#stone#scone,4,4.45
meant,sayne#beano#leant#meant,4,4.38
greed,sayne#goier#gruel#greet#greed,5,4.47
pinto,sayne#porin#pinot#pinto,4,4.86
fizzy,sayne#borty#chivy#dimly#yippy#figgy#fizzy,7,4.56
locus,sayne#torsi#cowls#locus,4,4.45
swell,sayne#soler#sield#spelt#shelf#skelm#seels#swell,8,4.64
ankle,sayne#knawe#ankle,3,4.43
bossy,sayne#horsy#tousy#copsy#lossy#bossy,6,4.52
quote,sayne#forte#clote#quote,4,4.64
donut,sayne#porin#donut,3,4.55
lusty,sayne#horsy#fisty#lusty,4,4.7
filet,sayne#goier#filet,3,5.02
abyss,sayne#abysm#abyss,3,5.14
vegan,sayne#arpen#leman#decan#began#vegan,6,5.41
sleek,sayne#soler#shiel#slued#sleet#sleep#sleek,7,4.74
crank,sayne#piano#brant#crank,4,4.46
atone,sayne#crane#atone,3,4.62
erect,sayne#goier#vertu#crept#erect,5,4.62
great,sayne#hoaed#petar#great,4,4.87
slink,sayne#sound#skint#slink,4,4.72
mulch,sayne#mohur#mutch#mulch,4,4.63
regal,sayne#hoaed#petar#feral#recal#regal,6,4.94
spore,sayne#socle#store#shore#spore,5,4.44
copse,sayne#torse#hoise#louse#copse,5,4.48
slide,sayne#socle#slipe#slide,4,4.91
adapt,sayne#boart#diact#adapt,4,4.81
felon,sayne#toner#belon#pelon#felon,5,4.68
inner,sayne#toner#liner#inner,4,4.79
naval,sayne#manor#takin#nauch#naval,5,4.77
aloud,sayne#boart#cloak#aloud,4,4.65
basal,sayne#fatso#basil#basal,4,4.52
drove,sayne#forte#prole#crome#broke#drove,6,4.58
tapir,sayne#paoli#tapir,3,5.34
shark,sayne#shako#shark,3,4.74
fanny,sayne#carny#tawny#fanny,4,4.48
empty,sayne#corey#deity#empty,4,4.62
offer,sayne#goier#twoer#older#ocher#omber#offer,7,4.67
shady,sayne#soapy#scary#slaty#shady,5,4.52
fiend,sayne#reink#fient#fiend,4,4.62
snide,sayne#sonce#snipe#snide,4,4.7
corer,sayne#goier#toper#lower#coder#comer#cover#cooer#corer,9,4.77
nobly,sayne#noily#nobly,3,4.73
milky,sayne#borty#chivy#dimly#filmy#milky,6,5.31
tatty,sayne#tardy#talcy#tabby#taffy#taggy#takky#tammy#tatty,9,4.7
saner,sayne#saner,2,4.66
outdo,sayne#mohur#quoit#outdo,4,4.81
datum,sayne#paoli#garth#mazut#datum,5,4.7
deign,sayne#toner#feign#deign,4,4.75
flume,sayne#forte#fiche#fluke#flume,5,4.71
shave,sayne#soare#slate#space#suave#shave,6,4.84
blend,sayne#reink#olent#blend,4,5.07
ghost,sayne#torsi#glost#ghost,4,5.04
deuce,sayne#forte#clipe#deuce,4,4.95
roger,sayne#goier#roger,3,4.76
toxic,sayne#mohur#doilt#topic#toxic,5,4.67
curvy,sayne#borty#girly#curdy#curvy,5,4.92
belie,sayne#forte#clipe#bilge#belie,5,4.69
gloss,sayne#torsi#flosh#gloss,4,4.9
shard,sayne#shako#sharp#shard,4,4.71
ninny,sayne#corny#twiny#linny#hinny#pinny#finny#ginny#minny#ninny,10,5.18
ocean,sayne#arpen#leman#ocean,4,5.02
bribe,sayne#forte#cripe#bride#brize#bribe,6,5.26
anvil,sayne#ngaio#abrin#antic#anvil,5,4.83
lanky,sayne#narky#tanky#lanky,4,4.73
smirk,sayne#sohur#sprit#skirl#smirk,5,4.96
thorn,sayne#porin#crown#thorn,4,5.26
fling,sayne#corni#flint#fling,4,4.63
fjord,sayne#mohur#droit#fjord,4,4.94
elate,sayne#roate#blate#plate#elate,5,4.71
crypt,sayne#goyim#crypt,3,4.6
villa,sayne#boart#phial#alcid#wilga#villa,6,4.83
cleft,sayne#goier#delft#cleft,4,5.6
vivid,sayne#mohur#clipt#bifid#vivid,5,4.92
raise,sayne#carse#raise,3,4.63
sissy,sayne#soily#sixty#sicky#sippy#sissy,6,4.83
shake,sayne#soare#slate#space#suave#shade#shake,7,5.54
elide,sayne#forte#clipe#blive#glide#elide,6,5.03
party,sayne#tardy#party,3,4.66
excel,sayne#goier#bluet#lemel#wheel#excel,6,5.02
dirge,sayne#forte#birle#dirge,4,4.83
cacao,sayne#paoli#tabor#macho#wacko#cacao,6,5.36
curve,sayne#forte#birle#curve,4,5.1
route,sayne#forte#route,3,4.73
swept,sayne#soler#sepic#swept,4,4.96
upset,sayne#loser#wised#muset#upset,5,4.89
beard,sayne#hoaed#beard,3,4.95
wharf,sayne#boart#liard#chark#pharm#wharf,6,5.18
newly,sayne#toney#nerdy#newly,4,4.88
water,sayne#pareo#taler#cater#hater#dater#gater#mater#water,9,4.87
lurch,sayne#mohur#brugh#furth#lurch,5,5.31
pique,sayne#forte#clipe#pique,4,4.8
boxer,sayne#goier#toper#lower#coder#fouer#boxer,7,5.05
mogul,sayne#mohur#mogul,3,5.37
axion,sayne#ngaio#avion#axion,4,4.79
bingo,sayne#porin#nicol#bingo,4,5.11
scram,sayne#shako#sitar#sural#scrab#scrap#scrag#scram,8,4.79
lithe,sayne#forte#tuile#lithe,4,5.22
spike,sayne#socle#surge#shite#spide#spike,6,4.84
geeky,sayne#corey#deity#kelpy#geeky,5,5.56
affix,sayne#boart#phial#admix#affix,5,4.77
meter,sayne#goier#tuber#peter#deter#meter,6,4.99
ruddy,sayne#borty#drily#updry#ruddy,5,5.15
hovel,sayne#goier#volet#hovel,4,5.29
theta,sayne#hoaed#gerah#theca#thema#theta,6,5.84
snowy,sayne#sonly#snowy,3,5.56
dozen,sayne#toner#novel#cohen#boxen#dozen,6,5.2
lobby,sayne#borty#colby#looby#lobby,5,5.05
paler,sayne#pareo#pater#paler,4,5.21
sedan,sayne#sedan,2,4.94
spare,sayne#soare#stare#scare#share#spare,6,4.91
sunny,sayne#stony#shiny#sunny,4,4.81
friar,sayne#boart#urial#friar,4,4.84
theft,sayne#goier#delft#wheft#theft,5,5.05
dress,sayne#loser#perst#fresh#cress#dress,6,5.13
tenth,sayne#toner#tench#tenth,4,5.46
blown,sayne#porin#clown#blown,4,5.55
fatal,sayne#paoli#jarul#tamal#fatal,5,5.23
vague,sayne#haole#targe#bagie#vague,5,4.99
spite,sayne#socle#surge#shite#spite,5,5.18
their,sayne#goier#kefir#their,4,5.28
allay,sayne#hoary#uplay#allay,4,4.95
stink,sayne#sound#skint#stink,4,4.99
droop,sayne#mohur#droit#drool#droob#droop,6,5.46
flute,sayne#forte#flite#flute,4,5.42
shaft,sayne#shako#sharp#shalt#shaft,5,5.0
husky,sayne#horsy#husky,3,5.18
disco,sayne#torsi#bisom#pisco#disco,5,5.18
vodka,sayne#boart#copal#douma#hodja#vodka,6,5.07
awake,sayne#roate#image#clade#buaze#heave#awake,7,5.58
tease,sayne#urase#blase#chase#tease,5,5.08
stove,sayne#socle#store#stope#stoke#stove,6,5.33
hardy,sayne#tardy#lardy#cardy#bardy#hardy,6,5.12
beset,sayne#loser#wised#muset#beset,5,5.91
stack,sayne#shako#skart#stalk#stack,5,5.51
woozy,sayne#borty#doily#comfy#hooky#poopy#woozy,7,5.34
bible,sayne#forte#clipe#bilge#bible,5,5.69
tulip,sayne#mohur#built#tulip,4,5.25
flash,sayne#roast#quasi#clash#blash#plash#flash,7,5.49
squib,sayne#sohur#sluit#squib,4,5.54
tabby,sayne#tardy#talcy#tabby,4,4.88
venom,sayne#toner#genom#venom,4,5.33
could,sayne#mohur#poilu#boult#could,5,5.17
sneak,sayne#sedan#sneap#sneak,4,5.26
flick,sayne#mohur#clipt#flick,4,5.06
spiny,sayne#stony#shiny#spiny,4,5.16
timer,sayne#goier#tiler#timer,4,5.15
goofy,sayne#borty#doily#comfy#poofy#goofy,6,5.53
movie,sayne#forte#moile#mobie#movie,5,5.34
steep,sayne#soler#stied#steep,4,5.21
steam,sayne#spaer#setal#sceat#stead#steak#steam,7,5.16
weird,sayne#goier#weird,3,5.31
crepe,sayne#forte#cripe#crepe,4,4.95
sandy,sayne#sandy,2,5.07
tight,sayne#mohur#whipt#licht#bight#fight#dight#kight#tight,9,4.98
lunch,sayne#porin#bundt#lunch,4,5.05
endow,sayne#toner#belon#envoi#endow,5,5.25
umbra,sayne#boart#mbira#umbra,4,5.02
slyly,sayne#soyuz#styli#slyly,4,5.11
leaky,sayne#agley#leary#leafy#leady#leaky,6,5.21
ardor,sayne#boart#croak#argol#ardor,5,5.37
payer,sayne#layer#bayer#hayer#payer,5,5.1
sooth,sayne#sohur#sowth#sooth,4,5.21
semen,sayne#soken#siren#semen,4,5.32
banjo,sayne#manor#danio#tango#banco#banjo,6,5.21
boast,sayne#roast#loast#coast#boast,5,5.21
seedy,sayne#skiey#sepoy#sedgy#seedy,5,5.24
blare,sayne#roate#irade#blare,4,5.05
pivot,sayne#mohur#viold#pivot,4,5.25
hilly,sayne#borty#chivy#hiply#hilly,5,5.16
feign,sayne#toner#feign,3,5.28
stave,sayne#soare#slate#stade#stage#stake#stave,7,5.56
stand,sayne#slant#stand,3,5.33
comfy,sayne#borty#doily#comfy,4,5.34
shire,sayne#socle#surge#stire#shire,5,5.46
total,sayne#boart#topaz#total,4,5.01
proud,sayne#mohur#crout#proul#proud,5,5.06
shalt,sayne#shako#sharp#shalt,4,5.11
dolly,sayne#borty#doily#dowly#dooly#dolly,6,5.14
edict,sayne#goier#meith#edict,4,5.26
trend,sayne#reink#urent#trend,4,5.14
order,sayne#goier#twoer#older#order,5,5.19
shunt,sayne#sound#shunt,3,5.49
shied,sayne#soler#stied#shied,4,5.5
shock,sayne#sohur#shogi#shock,4,5.17
diode,sayne#forte#biome#diode,4,5.24
gawky,sayne#tardy#haily#campy#gauzy#gawky,6,5.49
clang,sayne#piano#brant#clang,4,5.19
widow,sayne#mohur#viold#dicot#widow,5,5.41
hoard,sayne#boart#hoard,3,5.18
spoke,sayne#socle#store#shope#spode#spoke,6,5.28
patty,sayne#tardy#laity#bawty#catty#patty,6,5.26
truth,sayne#mohur#brugh#truth,4,5.37
uncut,sayne#porin#bundt#uncut,4,5.31
chart,sayne#boart#liart#chart,4,5.83
arose,sayne#urase#arose,3,5.19
funky,sayne#noily#runty#cundy#bungy#hunky#punky#funky,8,5.3
haven,sayne#oaten#paren#laden#baken#haven,6,5.52
gaudy,sayne#tardy#zaidy#baldy#gaudy,5,5.26
torso,sayne#torsi#torsk#torso,4,5.42
chute,sayne#forte#blite#chute,4,5.66
usage,sayne#urase#usage,3,5.21
flair,sayne#boart#frail#flair,4,5.23
salon,sayne#salon,2,5.31
outgo,sayne#mohur#quoit#outdo#outgo,5,5.66
grasp,sayne#roast#crash#grasp,4,5.26
pride,sayne#forte#cripe#pride,4,5.31
crass,sayne#roast#crash#crass,4,5.55
under,sayne#toner#nicer#under,4,5.4
heart,sayne#hoaed#heart,3,5.3
demon,sayne#toner#belon#demon,4,5.35
beady,sayne#agley#teary#beady,4,5.53
blank,sayne#piano#brant#bland#blank,5,5.46
sauna,sayne#saint#sauna,3,5.66
swift,sayne#sohur#slipt#swift,4,5.88
exert,sayne#goier#vertu#crept#blert#exert,6,5.52
miser,sayne#loser#miser,3,5.94
creek,sayne#goier#cruet#creel#creep#creed#creek,7,5.55
solve,sayne#socle#solde#solve,4,5.18
clung,sayne#corni#clung,3,5.16
octet,sayne#goier#buteo#opted#octet,5,5.34
gulch,sayne#mohur#quich#butch#gulch,5,5.36
reply,sayne#corey#reify#reply,4,5.52
canal,sayne#manor#canid#canal,4,5.51
freed,sayne#goier#cruet#breed#preed#freed,6,5.25
reign,sayne#toner#reign,3,5.44
leper,sayne#goier#tuber#ferer#leper,5,5.53
clamp,sayne#boart#miaul#clamp,4,5.46
chasm,sayne#roast#quasi#clash#chasm,5,6.07
daily,sayne#tardy#daily,3,5.29
myrrh,sayne#borty#lyric#myrrh,4,5.69
maple,sayne#haole#carle#maile#maple,5,5.23
light,sayne#mohur#whipt#licht#light,5,5.41
parka,sayne#paoli#parch#parra#parka,5,5.64
dumpy,sayne#borty#chivy#plumy#dumpy,5,5.53
taboo,sayne#paoli#tabor#taboo,4,5.65
flyer,sayne#toyer#plyer#flyer,4,5.58
large,sayne#haole#large,3,5.71
vigor,sayne#mohur#livor#vigor,4,5.61
mushy,sayne#horsy#fishy#tushy#lushy#cushy#bushy#pushy#gushy#mushy,10,5.81
trite,sayne#forte#urite#write#trite,5,5.49
later,sayne#pareo#taler#later,4,5.63
stank,sayne#slant#stand#stang#stank,5,5.27
erode,sayne#forte#prole#crome#broke#drove#erode,7,5.42
scrub,sayne#sohur#sirup#strum#scrub,5,5.51
motor,sayne#mohur#motor,3,5.8
bound,sayne#corni#fount#lound#bound,5,5.66
small,sayne#shako#stair#scalp#small,5,5.66
early,sayne#ravey#faery#early,4,5.78
valor,sayne#paoli#valor,3,5.77
musty,sayne#horsy#fisty#lusty#busty#dusty#gusty#musty,8,5.6
resin,sayne#noser#resin,3,5.59
horny,sayne#corny#horny,3,5.65
bliss,sayne#torsi#flisk#bliss,4,6.05
cumin,sayne#porin#cutin#cumin,4,5.51
baron,sayne#manor#caron#baron,4,5.48
borax,sayne#boart#bolar#borak#borax,5,5.58
picky,sayne#borty#chivy#picky,4,5.72
guava,sayne#boart#miaul#quack#guava,5,5.51
joint,sayne#corni#point#joint,4,5.56
grate,sayne#roate#irate#crate#urate#prate#frate#grate,8,6.01
broth,sayne#mohur#broth,3,5.44
wagon,sayne#manor#talon#capon#gazon#wagon,6,5.62
grill,sayne#mohur#dript#brick#frill#grill,6,5.69
quack,sayne#boart#miaul#quack,4,5.89
crimp,sayne#mohur#crimp,3,5.8
spout,sayne#sohur#scout#spout,4,5.77
flock,sayne#mohur#viold#plotz#block#flock,6,5.67
whelp,sayne#goier#delft#blech#whelp,5,6.13
proof,sayne#mohur#droit#prowl#proof,5,6.47
scorn,sayne#sonic#scorn,3,5.68
drama,sayne#boart#frail#cramp#drama,5,5.54
civil,sayne#mohur#clipt#civil,4,6.13
goose,sayne#torse#hoise#louse#copse#bowse#fosse#goose,8,6.41
boule,sayne#forte#moile#coble#boule,5,5.84
wrest,sayne#loser#perst#crest#drest#wrest,6,6.45
risky,sayne#horsy#risky,3,5.94
foray,sayne#hoary#foray,3,5.59
spell,sayne#soler#sield#spelt#spelk#spell,6,6.37
prove,sayne#forte#prole#probe#proke#prove,6,6.41
among,sayne#piano#along#among,4,6.58
rigid,sayne#mohur#dript#virid#rigid,5,5.89
fritz,sayne#mohur#dript#trick#fritz,5,5.48
alike,sayne#roate#pilae#alike,4,5.5
cliff,sayne#mohur#clipt#click#cliff,5,5.45
shawl,sayne#shako#sharp#shalt#shaul#shawl,6,5.49
femur,sayne#goier#lemur#femur,4,5.9
opium,sayne#mohur#opium,3,6.38
vaunt,sayne#garni#haunt#daunt#vaunt,5,5.49
alloy,sayne#hoary#atopy#alloy,4,6.13
annoy,sayne#unary#onlay#anomy#annoy,5,5.64
label,sayne#pareo#valet#camel#bagel#label,6,5.83
begin,sayne#toner#feign#begin,4,5.67
omega,sayne#hoaed#aweto#opera#omega,5,5.67
north,sayne#porin#north,3,5.59
flesh,sayne#loser#welsh#plesh#flesh,5,5.73
equal,sayne#hoaed#petar#ileac#equal,5,6.06
twixt,sayne#mohur#clipt#twixt,4,5.58
pasty,sayne#karsy#hasty#pasty,4,6.01
beefy,sayne#corey#deity#kelpy#beefy,5,5.87
touch,sayne#mohur#touch,3,5.95
share,sayne#soare#stare#scare#share,5,5.56
rhino,sayne#corni#rhino,3,5.81
weave,sayne#roate#image#clade#buaze#heave#weave,7,5.85
inlet,sayne#toner#inlet,3,5.97
quail,sayne#boart#miaul#quail,4,5.79
chose,sayne#torse#close#chose,4,6.8
rural,sayne#boart#urial#fural#dural#mural#jural#aural#rural,9,5.77
crump,sayne#mohur#trump#crump,4,5.93
drift,sayne#mohur#dript#drift,4,6.1
