answer,guessed,num_guessed,time_to_solve
extra,oater#retia#extra,3,6.6
quite,roate#blite#suite#quite,4,6.22
detox,oater#metol#seton#detox,4,5.33
twist,oater#lints#stich#tuism#twist,5,7.62
knack,oater#anils#uncap#knack,4,6.61
opine,roate#oldie#opine,3,6.52
moist,orate#toils#hoist#moist,4,6.11
cabin,roate#nails#canid#cabin,4,6.01
patch,roate#tails#natch#patch,4,5.83
phony,orate#lions#ycond#phony,4,6.22
bliss,roate#lysin#sulci#plims#glibs#bliss,6,5.68
honey,orate#solei#coney#honey,4,4.79
leant,oater#telia#leats#leant,4,5.45
usurp,roate#nirls#crusy#usurp,4,5.58
point,oater#toils#point,3,7.15
sheik,orate#nelis#sheik,3,6.04
terse,orate#litre#turme#terse,4,5.99
adobe,oater#anole#apode#adobe,4,8.94
brown,roate#droil#crons#proyn#grown#brown,6,8.06
decry,roate#leirs#henry#decry,4,6.26
corer,orate#reoil#noser#coyer#coder#coper#comer#cower#cover#corer,10,6.67
penne,orate#slice#nudge#phene#penne,5,5.29
soapy,orate#loans#soapy,3,5.09
crass,roate#liars#crans#crays#craps#crams#crags#crabs#craws#crass,10,7.56
occur,roate#droil#scrog#ochry#occur,5,4.94
lefty,orate#lenti#lefts#lefty,4,8.15
doubt,oater#toils#count#doubt,4,6.36
erase,orate#irade#urase#prase#erase,5,4.72
dodge,orate#locie#sonde#podge#modge#bodge#wodge#dodge,8,5.93
scale,orate#liane#scale,3,6.74
glint,oater#lints#clint#glint,4,6.17
bible,oater#liens#vilde#bible,4,5.35
titan,roate#alist#patin#witan#titan,5,7.36
munch,roate#lysin#dunch#punch#munch,5,5.3
guppy,orate#lysin#duchy#bumpy#guppy,5,5.52
tulip,orate#tulsi#tulip,3,4.94
briny,roate#nirls#incur#briny,4,5.68
aglow,orate#aloin#aulos#aglow,4,7.85
envoy,oater#eloin#envoy,3,7.4
smoke,oater#eloin#chose#spode#smoke,5,6.12
roost,orate#lirot#snort#roost,4,5.98
tonal,oater#tolas#tonal,3,6.71
sense,roate#slice#spume#skene#sense,5,5.62
crick,oater#nirls#chiru#crimp#crick,5,5.16
wacky,orate#anils#gaucy#campy#wacky,5,5.81
sting,orate#tulsi#sting,3,5.92
focus,roate#loins#docus#hocus#focus,5,5.41
mouse,oater#eloin#souce#youse#douse#house#mouse,7,5.95
dance,roate#aisle#dance,3,5.28
royal,roate#royal,2,8.4
align,oater#snail#linac#align,4,7.87
grown,oater#roils#crony#drown#grown,5,7.23
ombre,oater#ourie#ochre#ombre,4,5.61
dandy,orate#anils#nauch#pandy#gandy#bandy#kandy#dandy,8,6.58
paler,oater#laser#haler#paler,4,5.98
ahead,orate#alien#ahead,3,6.93
onset,roate#teloi#steno#onset,4,6.57
lupus,oater#lysin#lucks#lumps#lupus,5,6.13
white,oater#steil#unite#white,4,5.21
solar,oater#solar,2,5.17
think,orate#sluit#tying#think,4,5.72
dully,orate#lysin#duply#dully,4,5.48
grunt,roate#tirls#prunt#grunt,4,7.24
adorn,orate#soral#radio#adorn,4,7.28
ralph,oater#laris#rawly#ralph,4,6.92
inbox,orate#noils#incog#indow#inbox,5,6.21
waste,oater#taels#caste#haste#paste#baste#waste,7,5.12
preen,roate#siler#urned#preen,4,6.23
owing,roate#linos#chino#oping#owing,5,5.38
crony,oater#roils#crony,3,6.17
croup,orate#droil#crons#croup,4,5.14
foggy,roate#loins#coypu#howdy#moggy#boggy#foggy,7,5.16
hurry,roate#nirls#curdy#murky#furzy#hurry,6,6.52
tuber,oater#tiler#tuner#tuyer#tuber,5,6.18
squib,roate#lysin#budis#squib,4,5.66
arena,oater#lears#areic#arefy#arene#arena,6,6.18
among,roate#aloin#agons#among,4,5.09
amaze,oater#aisle#abune#azyme#amaze,5,6.48
ought,oater#oints#oucht#ought,4,6.73
gayer,orate#laers#caner#hayer#payer#gayer,6,5.91
plier,oater#slier#plier,3,4.83
drove,roate#drole#drone#drome#droke#drove,6,6.5
acute,oater#telia#stane#acute,4,7.29
chore,roate#drole#kiore#snore#chore,5,8.91
swirl,roate#nirls#skirl#swirl,4,6.29
tonga,orate#altos#tomia#tonga,4,5.63
jiffy,oater#lysin#juicy#jimpy#jiggy#jiffy,6,4.98
weary,oater#reals#yearn#deary#weary,5,6.2
alone,oater#alone,2,5.84
graze,roate#glare#grace#grade#grape#grame#grave#graze,8,5.2
snarl,oater#rials#snarl,3,5.68
arbor,oater#solar#amour#abhor#arbor,5,5.87
stave,oater#telia#stane#stade#stage#stake#stave,7,6.84
gassy,roate#anils#saucy#dashy#gaspy#gassy,6,5.95
salvo,oater#paoli#salon#salvo,4,6.01
algae,oater#aisle#alane#aleye#algae,5,7.11
couch,orate#loins#coypu#cough#couch,5,9.13
dense,oater#liens#ensky#mensh#cense#dense,6,8.48
latte,oater#lathe#latke#latte,4,7.78
moody,roate#loins#coypu#howdy#moody,5,7.06
rhino,oater#loirs#rhino,3,6.52
dowel,oater#solei#loden#dowel,4,7.7
leaky,orate#elain#deals#leach#leafy#leaky,6,5.66
quota,orate#salto#diota#chota#quota,5,5.16
stunk,oater#lints#shunt#stung#stunk,5,5.12
chest,orate#steil#thens#chest,4,5.43
slope,roate#oldie#close#slope,4,6.6
khaki,roate#snail#biach#khadi#khazi#khaki,6,6.8
price,roate#birle#crise#drice#price,5,5.84
savvy,oater#nails#saucy#sappy#sammy#saggy#savvy,7,7.63
which,orate#lysin#fichu#chimp#which,5,5.75
beget,roate#tiles#unmet#beget,4,5.88
maxim,oater#nails#machi#madid#mafia#maxim,6,5.63
squat,oater#alist#scant#squat,4,5.91
baron,orate#solar#radio#caron#maron#baron,6,5.89
smart,roate#trail#starn#scart#spart#smart,6,4.81
spore,roate#drole#kiore#snore#score#shore#spore,7,7.16
dingo,oater#noils#incog#dingo,4,6.02
smock,oater#lions#scoup#shock#smock,5,5.95
recap,orate#earls#aiery#denar#recap,5,7.31
whine,roate#slice#quine#dwine#whine,5,7.28
would,oater#lions#could#mould#would,5,7.74
ranch,oater#laris#ranch,3,6.51
polyp,roate#loins#could#folky#polyp,5,6.03
patsy,roate#alist#tansy#patsy,4,5.47
sonar,roate#soral#sonar,3,6.17
alive,roate#aisle#aline#alike#alive,5,5.26
steep,oater#tiles#unset#styed#steep,5,6.21
datum,orate#alist#natch#datum,4,7.51
blank,orate#snail#clang#bland#blank,5,7.84
kappa,orate#nails#gaucy#dawah#pampa#kappa,6,6.98
plead,oater#aisle#clean#plead,4,6.43
wedge,orate#slice#nudge#hedge#kedge#wedge,6,6.31
dryer,roate#liers#under#dryer,4,7.94
wight,orate#tulsi#nicht#dight#pight#might#bight#fight#kight#wight,10,7.63
randy,oater#rails#ranch#randy,4,6.22
bossy,orate#noils#copsy#mousy#goosy#bossy,6,6.87
unlit,roate#tulsi#unlit,3,6.46
tamer,oater#taler#taser#taper#tamer,5,6.03
whisk,roate#lysin#scudi#whips#whisk,5,6.48
catty,roate#laity#nasty#bawty#catty,5,6.07
focal,roate#dolia#lomas#nopal#focal,5,7.18
vocal,roate#dolia#lomas#nopal#focal#vocal,6,6.66
muddy,roate#lysin#duchy#pudgy#muddy,5,8.01
angel,oater#alien#angel,3,6.39
surer,oater#siler#spuer#suber#surer,5,7.8
brisk,orate#vrils#crisp#grisy#brisk,5,7.37
waxen,oater#lanes#yamen#dawen#waken#waxen,6,5.9
purer,oater#siler#under#pucer#puker#purer,6,7.53
sweep,orate#lenis#speck#sheep#sweep,5,6.62
lithe,orate#stile#tilde#lithe,4,5.85
excel,oater#silen#cluey#excel,4,6.7
palsy,oater#nails#palsy,3,5.84
plaid,oater#snail#claim#plaid,4,5.98
await,oater#alist#audit#ambit#await,5,6.32
block,oater#lions#cloud#block,4,6.97
chill,roate#lysin#picul#chill,4,6.78
geese,oater#elsin#chuse#peyse#geese,5,7.73
wryly,roate#nirls#dryly#wryly,4,6.26
naval,oater#nails#nahal#naval,4,6.57
racer,orate#rales#ramen#raced#racer,5,6.08
ruder,orate#siler#nuder#ruder,4,5.27
prowl,oater#roils#proul#prowl,4,7.19
plane,oater#aisle#ulnae#plane,4,7.08
dolly,roate#loins#could#godly#dowly#dolly,6,6.28
grope,oater#reoil#snore#crome#droke#grope,6,7.07
stand,orate#thali#scant#stand,4,6.98
clerk,oater#leirs#clerk,3,6.62
south,orate#volti#ponts#south,4,6.32
bench,oater#liens#dunce#bench,4,7.14
quick,roate#lysin#fichu#quick,4,6.18
polka,orate#aloin#colas#dolma#polka,5,6.62
eater,oater#later#cater#dater#hater#pater#mater#gater#water#rater#tater#eater,12,5.35
coupe,roate#locie#sonce#coude#coupe,5,7.69
skulk,orate#lysin#schul#slump#skulk,5,6.07
butch,orate#tulsi#bundt#butch,4,6.61
raise,oater#raile#raise,3,8.91
sully,orate#lysin#sulky#sully,4,6.8
comfy,oater#linos#coypu#comby#comfy,5,5.81
chute,roate#blite#scute#chute,4,6.81
storm,orate#lirot#tours#story#storm,5,6.55
imbue,oater#elsin#juice#pique#imbue,5,6.88
baste,oater#taels#caste#haste#paste#baste,6,8.3
grail,orate#urali#drail#grail,4,5.62
siren,roate#siler#siren,3,6.45
towel,orate#teloi#towel,3,5.63
poser,roate#eorls#noser#doser#hoser#poser,6,5.76
pulse,roate#slice#dulse#pulse,4,6.36
booth,oater#toils#count#boxty#booth,5,6.54
offer,oater#oiler#oncer#omber#odder#offer,6,6.48
booze,roate#locie#sonde#pouke#howbe#booze,6,6.59
stair,oater#stair,2,6.51
risky,orate#nirls#risky,3,6.59
gamma,roate#anils#gaucy#gamba#gamma,5,6.63
gauge,oater#maile#sayne#cadge#gauge,5,6.43
rabid,orate#laris#nadir#rapid#rabid,5,5.78
ocean,oater#olpae#ocean,3,8.7
piney,oater#lines#piney,3,5.83
smell,roate#liens#speld#shelf#skelm#smell,6,7.36
nurse,orate#birle#nurse,3,6.3
lorry,roate#loirs#loury#lowry#lorry,5,5.98
seedy,orate#lenis#sedum#seedy,4,5.58
chasm,roate#snail#chays#chasm,4,6.96
scamp,oater#slain#scaud#scamp,4,6.62
ember,roate#leirs#unred#cyber#ember,5,6.31
carry,oater#laris#carny#cardy#carby#carvy#carry,7,8.12
space,roate#liane#chase#space,4,7.69
rural,oater#liras#dural#mural#fural#jural#aural#rural,8,5.55
facet,oater#tales#manet#cadet#facet,5,7.35
willy,roate#lysin#dimly#hiply#bigly#filly#willy,7,6.92
style,oater#steil#style,3,5.88
stung,orate#sluit#stung,3,6.88
their,oater#their,2,6.32
eight,orate#tiles#fient#eight,4,7.15
comic,oater#linos#coqui#comix#comic,5,7.06
altar,oater#astir#altar,3,5.29
shrub,roate#nirls#scrum#syrup#shrug#shrub,6,6.41
comet,orate#teloi#notes#comet,4,9.29
embed,oater#lines#cubed#gybed#embed,5,6.62
cagey,orate#alien#cased#cagey,4,6.75
flunk,orate#lysin#clung#plunk#blunk#flunk,6,6.54
drier,oater#slier#icier#drier,4,5.27
brace,oater#lears#irade#crane#grace#brace,6,8.18
piety,roate#lenti#edits#piety,4,6.24
brood,roate#droil#prods#brond#brood,5,6.49
cheer,oater#slier#nuder#cyber#cheer,5,5.63
deity,roate#lenti#seity#deity,4,7.75
abbot,roate#altos#adbot#abbot,4,7.58
abase,oater#aisle#amuse#abase,4,6.14
groom,oater#loirs#crony#proud#brogh#groom,6,7.06
druid,oater#nirls#chiru#krubi#druid,5,6.94
group,orate#droil#crons#group,4,9.9
truce,roate#litre#truce,3,6.5
shoal,oater#aloin#shola#shoal,4,5.92
merry,roate#leirs#henry#decry#peery#merry,6,7.91
elude,orate#slice#blude#elude,4,6.27
bride,oater#riels#crine#pride#gride#bride,6,7.17
sower,oater#loser#soger#sober#sower,5,6.73
godly,oater#noils#could#godly,4,6.69
train,oater#trail#train,3,6.88
mambo,orate#aloin#codas#bayou#gambo#zambo#jambo#mambo,8,7.05
snuck,roate#lysin#snuck,3,6.03
green,roate#siler#unred#yrneh#preen#green,6,7.98
slang,oater#slain#slang,3,8.35
aroma,roate#carol#aroid#aroha#aroma,5,7.48
amend,orate#alien#amens#amend,4,6.33
heron,oater#reoil#seron#heron,4,6.34
safer,roate#ariel#nares#sayer#sager#saber#safer,7,8.08
filth,oater#lints#milty#filth,4,7.39
queen,oater#silen#hymen#unpen#queen,5,5.55
reedy,orate#slier#quern#reech#reedy,5,7.2
grand,orate#urali#crans#grand,4,6.16
slick,orate#lysin#sulci#slick,4,7.2
blast,orate#thali#slant#clast#plast#blast,6,5.52
ripen,oater#riles#ripen,3,7.12
shush,oater#lysin#ducks#smush#shush,5,9.12
beefy,oater#elsin#chyme#kedgy#weepy#beefy,6,7.99
slimy,roate#lysin#idyls#slimy,4,5.61
scone,roate#oldie#scone,3,5.27
heath,orate#leats#neath#death#meath#beath#heath,7,5.69
gavel,oater#lanes#camel#hazel#bagel#gavel,6,6.79
lucky,roate#lysin#lucky,3,7.2
stoic,oater#toils#stoic,3,6.48
forgo,oater#loirs#cornu#dormy#borgo#forgo,6,5.55
reply,oater#leirs#redly#reply,4,7.69
plant,orate#thali#slant#plant,4,6.98
woken,oater#solei#coney#nowed#women#woken,6,7.97
roomy,roate#roils#round#rocky#roopy#roomy,6,7.3
stage,roate#stale#stane#stade#stage,5,6.08
rayon,orate#soral#radio#racon#rayon,5,6.72
smash,roate#snail#scaud#shaky#smash,5,6.94
gully,roate#lysin#duply#muhly#fugly#gully,6,6.46
login,oater#noils#colin#login,4,7.99
rugby,orate#nirls#updry#rugby,4,7.23
vegan,orate#alien#sedan#pecan#geyan#began#vegan,7,7.58
vapor,roate#carol#sapor#vapor,4,9.5
flour,oater#milor#clour#flour,4,6.76
steer,oater#tiler#steer,3,8.46
bongo,orate#noils#poncy#fondu#mongo#bongo,6,8.71
goner,orate#reoil#noser#doner#honer#moner#goner,7,6.88
testy,orate#lenti#pesty#festy#zesty#testy,6,5.89
fight,roate#sluit#nicht#dight#pight#might#bight#fight,8,6.82
apply,roate#anils#amply#apply,4,6.37
robin,oater#loirs#corni#robin,4,7.51
coven,roate#solei#coney#coden#cohen#copen#coven,7,5.68
shoot,oater#toils#stoun#swopt#scoot#shoot,6,11.91
goody,orate#lions#choux#doomy#goody,5,5.71
three,orate#litre#turme#terse#three,5,6.94
flint,roate#sluit#clint#glint#flint,5,6.28
knave,orate#liane#snake#knawe#knave,5,6.41
quirk,roate#nirls#chiru#quirk,4,9.26
spire,oater#riels#serin#shire#spire,5,8.48
crest,roate#tiler#stern#crest,4,7.77
swung,orate#lysin#snuck#swung,4,7.39
broom,orate#droil#crons#group#frowy#broom,6,5.87
fungi,roate#lysin#cuing#fungi,4,8.1
vogue,roate#locie#sonde#pouke#bogue#vogue,6,6.63
tango,roate#altos#taiko#tango,4,6.68
panel,orate#alien#lanes#panel,4,5.85
buddy,roate#lysin#duchy#pudgy#muddy#buddy,6,6.97
ovary,oater#orals#ovary,3,6.19
brute,orate#urite#brute,3,6.79
glass,orate#slain#clays#glads#glams#glass,6,6.79
plaza,orate#slain#clamp#playa#plaza,5,6.37
scion,orate#lions#sonic#scion,4,8.12
shale,oater#aisle#scale#shale,4,7.6
brush,oater#nirls#crusy#brush,4,6.34
beard,roate#lears#yearn#heard#beard,5,6.41
chaff,roate#slain#quack#champ#chaya#chaff,6,6.59
augur,orate#laris#unbar#augur,4,6.27
vivid,oater#lysin#cupid#bifid#vivid,5,6.3
thumb,oater#lints#tumpy#thumb,4,6.52
chart,oater#liart#scart#chart,4,6.88
blind,orate#lysin#cling#blind,4,6.78
topaz,roate#lotas#toman#today#topaz,5,6.63
cramp,oater#arils#franc#crapy#cramp,5,7.84
macho,roate#aloin#oshac#macho,4,6.63
flail,oater#snail#quail#flail,4,6.97
stoke,roate#stole#stone#stope#stoke,5,6.82
birch,oater#nirls#birch,3,7.2
brand,oater#liars#franc#grand#brand,5,6.2
reign,roate#riels#repin#reign,4,6.61
below,roate#eloin#ousel#celom#below,5,7.09
snoop,roate#lions#swoun#snood#snoop,5,6.58
colon,oater#noils#lound#colon,4,6.1
aunty,roate#laity#aunty,3,6.59
madly,oater#nails#cauld#madly,4,6.96
blitz,orate#lints#culti#glitz#blitz,5,8.14
spasm,orate#slain#scaud#shaky#swamp#spasm,6,6.48
filer,orate#slier#liner#piler#miler#filer,6,7.79
cider,oater#siler#nicer#cider,4,7.08
taunt,oater#tails#tabun#taunt,4,6.82
blame,roate#liane#scale#glade#blame,5,5.9
spree,roate#birle#nurse#scree#spree,5,8.84
sharp,roate#liars#snary#scarp#sharp,5,6.98
chock,orate#linos#coypu#chowk#chock,5,6.32
abhor,oater#solar#amour#abhor,4,7.12
dough,oater#loins#coypu#dough,4,7.48
apart,oater#trial#starn#chart#quart#apart,6,7.85
flack,orate#snail#luach#plack#black#flack,6,7.41
idler,oater#slier#liner#idler,4,6.13
force,oater#reoil#corse#force,4,7.23
river,roate#riles#ripen#ricey#rimed#rifer#river,7,7.12
grind,roate#nirls#incur#briny#grind,5,7.26
growl,orate#droil#proul#growl,4,6.98
murky,oater#nirls#curdy#murky,4,6.91
mecca,orate#alien#uveas#mecca,4,9.38
funny,oater#lysin#cundy#hunky#bungy#punny#funny,7,6.61
cairn,orate#lairs#cairn,3,11.51
civil,orate#lysin#bluid#civil,4,6.34
hinge,roate#slice#indue#gynie#hinge,5,8.6
medic,oater#elsin#demic#medic,4,7.64
torso,oater#lirot#torcs#torsk#torso,5,7.2
ingot,orate#toils#pinot#ingot,4,8.97
upset,orate#lites#unset#upset,4,7.39
swear,roate#ariel#earns#shear#spear#smear#skear#swear,8,8.16
slice,roate#slice,2,6.71
locus,oater#linos#locus,3,7.17
crack,oater#arils#franc#crapy#crack,5,7.31
shiny,oater#lysin#shiny,3,7.47
mauve,oater#maile#manse#mache#mauve,5,6.69
scaly,orate#slain#scaly,3,7.23
crush,orate#vrils#crusy#crush,4,7.0
octet,orate#olent#objet#octet,4,6.73
scram,orate#liras#scran#scray#scrap#scram,6,7.7
feral,oater#reals#neral#feral,4,7.57
demon,orate#solei#peony#demon,4,7.0
primo,oater#loirs#rhino#primo,4,7.55
staid,oater#alist#tians#staid,4,7.72
troll,orate#triol#troll,3,6.69
delay,orate#alien#sheal#pelau#delay,5,8.11
ratio,orate#tolar#ratio,3,8.42
trust,roate#tirls#trust,3,6.97
tiger,roate#liter#timer#tiger,4,6.98
tacit,orate#litas#tuina#tabid#tacit,5,7.32
banal,orate#anils#lanch#manul#banal,5,7.11
drape,oater#seral#erica#brane#drape,5,8.18
paint,orate#tails#daint#haint#paint,5,7.04
stare,oater#alert#stare,3,7.65
dopey,orate#solei#coney#dopey,4,8.57
canoe,roate#anole#canoe,3,7.2
worry,oater#loirs#yourn#cowry#worry,5,6.64
smirk,orate#nirls#shiur#spiry#smirk,5,7.7
bicep,oater#lines#dicey#bicep,4,7.35
manga,orate#nails#cajun#handy#panga#manga,6,8.2
glare,roate#glare,2,7.5
inlet,oater#islet#inlet,3,6.53
wince,roate#slice#yince#mince#wince,5,7.01
dying,orate#lysin#dying,3,8.58
funky,orate#lysin#cundy#hunky#punky#gunky#funky,7,7.51
ridge,oater#riels#ridge,3,7.23
putty,oater#liths#nutty#cutty#putty,5,6.97
chili,roate#lysin#picul#child#chili,5,7.65
rover,roate#roles#rouen#ropey#robed#romeo#roger#roker#rower#rover,10,7.98
churn,roate#nirls#churn,3,7.3
about,roate#altos#atony#about,4,8.36
wimpy,oater#lysin#juicy#midgy#wimpy,5,7.88
after,orate#taler#aster#apter#after,5,7.79
pence,oater#elsin#dunce#hence#pence,5,8.54
worse,oater#reoil#corse#dorse#horse#morse#gorse#worse,8,7.73
dirge,orate#birle#dirge,3,7.15
rusty,roate#rifts#rusty,3,7.16
night,oater#lints#nicht#night,4,7.79
bowel,oater#solei#loden#yokel#mohel#bowel,6,8.23
habit,oater#tails#davit#habit,4,7.75
unwed,oater#silen#unbed#unfed#unked#unwed,6,7.99
prism,oater#nirls#crisp#prism,4,5.99
diary,oater#arils#inarm#diary,4,11.47
topic,oater#toils#tonic#topic,4,6.72
solid,oater#loins#solid,3,7.84
guide,oater#liens#juice#guide,4,8.36
splat,oater#alist#shalt#splat,4,6.76
toast,oater#loast#coast#hoast#boast#toast,6,8.26
botch,oater#lotic#coths#notch#potch#gotch#botch,7,8.08
maple,orate#aisle#wanle#caple#maple,5,10.36
perch,roate#leirs#nerdy#perch,4,8.72
modem,oater#solei#coney#pohed#modem,5,6.87
assay,roate#nails#sumac#pshaw#assay,5,8.65
cargo,oater#carol#cargo,3,6.84
globe,roate#oldie#close#ploye#globe,5,6.97
snare,roate#glare#snare,3,7.2
blood,roate#lions#cloud#blood,4,7.18
sword,orate#loris#scorn#sword,4,8.8
tipsy,oater#lints#sicht#tipsy,4,8.91
medal,orate#alien#selah#decal#pedal#medal,6,8.73
shawl,oater#snail#shaul#shawl,4,7.21
thank,oater#alist#junta#thang#thank,5,8.09
risen,roate#riels#risen,3,6.62
clued,oater#lines#cluey#clued,4,8.98
slunk,orate#lysin#slung#slunk,4,6.4
audit,oater#alist#audit,3,7.12
swash,oater#snail#scaud#shaky#smash#swash,6,6.8
shaft,orate#thali#ghast#shaft,4,6.98
laugh,oater#nails#lauch#laugh,4,7.59
stark,oater#trial#starn#stark,4,7.34
toddy,orate#toils#towny#tocky#touzy#toddy,6,7.07
fence,roate#slice#dunce#hence#pence#fence,6,9.67
wiser,orate#siler#miser#wiser,4,9.71
melee,orate#slice#lunge#phyle#delve#melee,6,9.3
elder,roate#liers#ulcer#plyer#elder,5,7.39
relic,oater#leirs#relic,3,7.11
input,oater#lints#incut#input,4,7.33
gloss,orate#lions#clous#ploys#gloms#globs#glows#gloss,8,7.0
pushy,orate#lysin#cushy#pushy,4,7.22
dozen,oater#solei#coney#nowed#doven#dozen,6,9.58
mushy,orate#lysin#cushy#pushy#mushy,5,7.94
roger,oater#soler#goier#roger,4,6.49
swing,roate#lysin#incus#spink#swing,5,6.5
binge,orate#slice#indue#gynie#hinge#minge#binge,7,7.98
halve,roate#aisle#lance#value#halve,5,6.15
wrung,oater#nirls#churn#grund#brung#wrung,6,8.09
marsh,orate#lairs#raspy#marsh,4,7.31
venom,roate#olein#snoep#kendo#genom#venom,6,7.8
downy,oater#linos#ycond#downy,4,7.54
wheat,oater#telia#stane#cheat#wheat,5,7.18
horny,oater#loris#cornu#horny,4,6.85
spurn,roate#nirls#spurn,3,6.04
fruit,oater#tirls#print#bruit#fruit,5,6.94
corny,roate#loirs#cornu#corny,4,10.19
idiom,roate#lions#ohmic#idiom,4,7.85
shall,roate#slain#scaly#spald#shalm#shall,6,7.49
hussy,oater#lysin#cushy#husky#hussy,5,8.86
slept,oater#stile#slept,3,9.58
north,oater#triol#ronts#north,4,7.75
livid,oater#lysin#ludic#lipid#livid,5,10.16
remit,orate#tiler#reist#recit#remit,5,7.06
ester,roate#liter#cuter#ester,4,9.44
slung,oater#lysin#slung,3,7.0
omega,oater#olpae#omega,3,7.48
tally,orate#tails#tauld#tally,4,8.8
suing,roate#lysin#incus#suing,4,8.98
frame,orate#irade#urase#crane#grape#brame#frame,7,8.22
whoop,orate#loins#yucko#whomp#whoop,5,10.07
setup,oater#istle#setup,3,7.57
valid,roate#nails#calid#halid#valid,5,7.56
stool,roate#thiol#stool,3,6.89
vixen,orate#liens#piney#widen#hizen#vimen#vixen,7,7.6
tacky,oater#tails#tabun#tacky,4,6.41
skimp,roate#lysin#scudi#skimp,4,7.02
cycle,roate#slice#uncle#cycle,4,8.73
duchy,orate#lysin#duchy,3,9.52
lurch,orate#nirls#lurch,3,6.93
tumor,orate#lirot#sutor#tumor,4,7.27
craze,roate#glare#irade#urase#crane#crape#crame#crake#crave#craze,10,7.26
liner,roate#leirs#liner,3,7.17
shalt,oater#alist#shalt,3,6.78
stead,roate#telia#antes#sceat#stead,5,7.63
orbit,oater#orbit,2,8.09
cheek,oater#lines#cubed#cheep#cheek,5,8.57
gruel,roate#leirs#cruel#gruel,4,7.11
otter,oater#outer#opter#ofter#oxter#otter,6,8.33
kiosk,orate#linos#disco#kiosk,4,7.96
maker,orate#laser#caner#hayer#fader#gaper#maker,7,9.62
sulky,orate#lysin#sulky,3,7.69
abate,oater#telia#stane#quate#amate#agate#abate,7,8.28
cavil,orate#anils#calid#cavil,4,7.94
gummy,orate#lysin#duchy#bumpy#gummy,5,7.1
fetid,roate#steil#nepit#metic#betid#fetid,6,9.27
third,oater#tirls#trick#third,4,8.2
crash,roate#liars#scaur#crash,4,7.51
kayak,oater#nails#gaucy#yabba#kayak,5,7.19
junto,oater#toils#punto#junto,4,7.45
prune,oater#riels#prune,3,7.8
stalk,orate#thali#spalt#stalk,4,8.18
seven,oater#silen#seyen#semen#sewen#seven,6,6.8
hotly,oater#lotic#hotly,3,8.14
dowry,oater#loirs#yourn#cowry#dowry,5,8.16
major,oater#labor#sapor#manor#mayor#major,6,7.26
thong,orate#toils#thong,3,6.72
gauze,oater#maile#sayne#cadge#vague#gauze,6,8.62
bulge,roate#slice#lunge#bulge,4,6.55
cheat,roate#telia#stean#cheat,4,7.05
fluid,orate#lysin#bluid#fluid,4,8.12
felon,roate#eloin#pelon#melon#belon#felon,6,7.79
inter,oater#liter#inter,3,6.95
swift,orate#sluit#snift#shift#swift,5,7.61
curve,oater#riels#prune#curve,4,9.53
wrest,roate#tiler#stern#crest#drest#prest#wrest,7,7.48
birth,oater#tirls#virtu#dirty#mirth#girth#birth,7,6.75
fling,oater#lysin#cling#pling#bling#fling,6,8.66
sonic,roate#noils#sonic,3,10.02
early,oater#raile#earls#early,4,7.74
champ,roate#snail#quack#champ,4,8.31
mucky,oater#lysin#duchy#mucky,4,7.41
raspy,roate#rails#raspy,3,7.1
today,orate#lotsa#toman#today,4,10.29
bunny,orate#lysin#cundy#hunky#bungy#bunjy#bunny,7,7.38
saute,oater#taels#caste#saute,4,7.33
myrrh,oater#nirls#curdy#myrrh,4,8.59
tunic,orate#tulsi#tunic,3,6.62
pearl,roate#lears#pearl,3,9.17
hippy,oater#lysin#juicy#midgy#hippy,5,9.23
young,roate#noils#poncy#young,4,7.35
petal,orate#telia#setal#petal,4,7.16
steal,orate#telia#steal,3,8.91
anode,orate#anole#anode,3,8.14
friar,orate#arils#prima#briar#friar,5,8.91
hover,roate#soler#goier#doner#coyer#fouer#hoper#homer#hover,9,6.85
urban,oater#arils#franc#urman#urban,5,8.24
wagon,oater#paoli#canso#jamon#wagon,5,7.39
cling,oater#lysin#cling,3,7.93
agent,roate#telia#etnas#anted#ahent#ament#agent,7,8.23
union,oater#noils#chino#union,4,8.12
guava,oater#snail#quack#guava,4,8.38
naive,oater#maile#saine#naive,4,6.6
drill,roate#nirls#drily#drill,4,8.7
motel,roate#lotes#hotel#motel,4,8.61
wooly,roate#noils#could#jowly#wolly#wooly,6,7.72
skier,oater#slier#shier#spier#skier,5,7.6
twice,roate#stile#thine#twice,4,7.42
venue,orate#slice#nudge#venue,4,7.73
scoop,roate#lions#scoup#scowp#scoop,5,7.45
tulle,orate#stile#tuple#tulle,4,7.85
glaze,roate#liane#scale#glade#glaze,5,6.78
attic,oater#litas#actin#attic,4,8.85
leach,oater#aisle#clean#leach,4,6.89
agile,orate#aisle#anile#agile,4,8.6
shake,oater#aisle#spane#suave#shade#shame#shake,7,9.78
slide,oater#nelis#slice#slide,4,8.01
regal,oater#reals#renal#recal#regal,5,7.62
olive,roate#oldie#olive,3,7.51
labor,roate#carol#labor,3,9.16
basal,oater#nails#palsy#basal,4,8.16
umbra,oater#rials#upran#umbra,4,8.26
split,orate#sluit#split,3,7.25
cumin,orate#lysin#cumin,3,8.46
unfed,orate#nelis#queyn#unbed#unfed,5,9.35
dizzy,roate#lysin#juicy#midgy#dippy#divvy#dizzy,7,9.21
terra,orate#taler#terai#terga#terra,5,9.79
