answer,guessed,num_guessed,time_to_solve
graze,orate#irade#urase#crane#grape#grame#grave#graze,8,3.84
eject,oater#steil#uneth#eject,4,4.8
gusty,orate#lints#dusty#musty#gusty,5,5.17
wrong,oater#loirs#crony#brond#prong#wrong,6,4.06
goody,orate#loins#coypu#howdy#moody#goody,6,4.82
idiom,oater#noils#chimo#idiom,4,4.3
agony,oater#aloin#agons#agony,4,4.42
chest,oater#teils#scent#chest,4,4.17
patch,oater#lathi#natch#patch,4,3.77
sheet,roate#islet#unset#sheet,4,4.38
tulip,roate#sluit#until#tulip,4,5.92
flank,orate#snail#clang#bland#plank#flank,6,4.04
teary,oater#alert#stare#teary,4,4.48
mecca,oater#aisle#decan#mecca,4,4.38
lyric,roate#nirls#lyric,3,6.21
patsy,roate#litas#astun#patsy,4,4.63
carry,orate#rails#carny#cardy#carby#carvy#carry,7,4.37
glaze,orate#liane#scale#glade#glaze,5,4.74
copse,orate#locie#sonce#copse,4,4.25
gouge,roate#locie#sonde#pouke#bouge#vouge#gouge,7,4.16
augur,oater#lidar#scaur#augur,4,4.23
yearn,oater#lears#yearn,3,4.59
geeky,oater#lenis#deuce#hempy#geeky,5,4.35
triad,orate#trial#triac#triad,4,4.53
cross,oater#loris#crons#crops#crogs#crows#cross,7,4.52
perch,orate#riels#nuder#mercy#perch,5,4.12
milky,roate#lysin#icily#gilpy#filmy#milky,6,4.13
think,orate#sluit#tying#think,4,5.25
joint,oater#toils#point#joint,4,4.99
belly,orate#nelis#belch#belly,4,4.78
chasm,roate#snail#chays#chasm,4,4.13
skull,roate#lysin#schul#skull,4,4.74
honey,oater#solei#coney#honey,4,4.26
paste,oater#taels#caste#haste#paste,5,4.34
piano,orate#loans#piano,3,3.85
circa,oater#arils#inarm#curia#circa,5,4.11
rouse,roate#roule#rouse,3,4.06
cleft,oater#steil#glent#clept#cleft,5,4.66
fudge,orate#slice#nudge#pudge#mudge#budge#fudge,7,4.63
sober,roate#sorel#soger#sober,4,5.13
wordy,oater#roils#cornu#dormy#wordy,5,4.17
crust,oater#tirls#crust,3,4.41
drama,roate#liars#franc#prahu#gravy#drama,6,4.75
bland,oater#anils#clang#bland,4,5.29
scrum,roate#nirls#scrum,3,4.46
frond,orate#droil#prods#brond#frond,5,4.66
bitty,orate#lints#dicty#mifty#bitty,5,4.93
pulse,roate#slice#lense#dulse#pulse,5,5.17
blown,orate#linos#clonk#blown,4,4.15
colon,roate#loins#colon,3,3.95
covet,oater#toles#nonet#comet#covet,5,4.22
great,oater#alert#great,3,4.51
abhor,roate#carol#arson#abhor,4,4.54
semen,oater#lines#unsew#seyen#semen,5,4.18
decor,orate#reoil#senor#decor,4,4.33
abase,orate#liane#chase#ukase#pease#abase,6,4.6
coven,oater#solei#coney#coden#cohen#copen#coven,7,4.04
suave,roate#liane#chase#usage#suave,5,4.21
focus,oater#loins#docus#hocus#focus,5,4.59
expel,oater#silen#cluey#lemed#wheel#expel,6,5.2
array,orate#arils#argan#array,4,4.41
hedge,oater#elsin#deuce#bedye#hedge,5,5.05
sleep,roate#elsin#clues#sleep,4,4.66
theme,roate#istle#ctene#theme,4,4.18
doing,oater#lions#chino#poind#doing,5,4.47
putty,oater#liths#nutty#cutty#putty,5,4.97
ranch,roate#rails#ranch,3,4.32
manly,oater#nails#manly,3,4.26
usage,orate#liane#chase#usage,4,4.54
gecko,roate#eloin#decos#gecko,4,4.5
final,oater#anils#linac#binal#final,5,4.7
girly,orate#nirls#mirly#girly,4,4.16
brake,orate#irade#urase#crane#grape#brame#brake,7,4.9
sooty,oater#toils#souct#softy#sooty,5,4.35
fjord,oater#loris#crony#fjord,4,4.42
brass,roate#liars#crans#praus#drays#grams#frabs#braks#braws#brass,10,4.15
suing,orate#lysin#incus#using#suing,5,5.31
audio,orate#aloin#audio,3,4.6
witch,roate#tulsi#nicht#ditch#pitch#mitch#gitch#fitch#witch,9,4.29
scamp,roate#slain#scaud#scamp,4,4.52
miner,orate#leirs#nicer#diner#miner,5,5.08
chord,orate#loris#mucro#chord,4,5.23
enjoy,orate#solei#peony#envoy#enjoy,5,4.72
issue,orate#slice#visne#issue,4,4.51
limit,roate#sluit#licit#limit,4,4.65
minty,oater#lints#minty,3,4.8
plain,oater#snail#plain,3,4.63
cluck,orate#lysin#mulch#pluck#cluck,5,5.13
locus,orate#loins#locus,3,4.68
nomad,orate#aloin#canso#noyau#nomad,5,4.63
trite,oater#relit#stire#trine#trice#tride#tripe#tribe#trike#trite,10,4.63
apply,orate#nails#ahull#amply#apply,5,4.74
sweet,orate#islet#unset#sheet#skeet#sweet,6,4.41
shunt,roate#sluit#shunt,3,4.47
metro,roate#estro#metro,3,5.02
forte,oater#resto#forte,3,5.19
voter,roate#tores#noter#doter#voter,5,4.97
roast,oater#ariot#roast,3,4.83
photo,roate#clots#dhoti#photo,4,4.9
there,orate#litre#sture#there,4,4.42
towel,roate#lotes#toled#towel,4,5.49
nudge,oater#lenis#queyn#nudge,4,4.44
flush,orate#lysin#schul#plush#blush#flush,6,5.98
shoal,oater#aloin#shola#shoal,4,4.69
forth,roate#dorts#north#forth,4,4.69
revel,roate#riles#rubel#repel#refel#revel,6,4.56
edify,roate#lenis#dicey#edify,4,5.36
bossy,roate#noils#copsy#mousy#goosy#boysy#bossy,7,5.23
undid,roate#lysin#dinic#unbid#unkid#undid,6,4.93
close,oater#eloin#close,3,4.77
scene,orate#slice#scene,3,4.39
floss,oater#lions#clous#ploys#gloms#flobs#flows#floss,8,4.53
tonic,roate#toils#tonic,3,4.95
short,oater#triol#ronts#story#short,5,5.82
faith,oater#tails#daint#baith#faith,5,4.57
rumor,orate#roils#rumpo#rumor,4,4.84
snowy,oater#lions#swoun#snowy,4,4.52
umbra,oater#liras#franc#azury#mudra#umbra,6,4.79
level,roate#silen#cluey#lemed#level,5,4.6
admin,oater#snail#amnic#admin,4,4.45
petal,roate#telia#setal#petal,4,4.51
blitz,orate#lints#culti#glitz#blitz,5,6.08
sandy,oater#nails#sauna#sandy,4,5.6
admit,roate#litas#tuina#admit,4,4.43
juror,roate#droil#scrog#buroo#furor#juror,6,5.28
guild,roate#lysin#picul#guild,4,4.91
puffy,oater#lysin#duchy#bumpy#puggy#puffy,6,4.43
radii,orate#liras#cairn#rahui#radii,5,4.94
siege,oater#liens#siege,3,4.52
slack,orate#snail#scaly#slack,4,4.33
frank,orate#urali#crans#grand#prank#brank#frank,7,4.87
mulch,oater#lysin#mulch,3,5.27
piper,orate#slier#nicer#hider#piker#piper,6,4.9
crown,roate#droil#crons#crown,4,5.3
pilot,orate#toils#litho#pilot,4,4.92
adapt,oater#alist#avant#amaut#adapt,5,4.73
pasty,roate#laity#nasty#hasty#pasty,5,6.25
brush,orate#vrils#crusy#brush,4,4.38
spend,oater#liens#scend#shend#spend,5,4.89
movie,orate#locie#bosie#monie#movie,5,4.43
vigor,orate#loris#nidor#vigor,4,4.65
opera,orate#ocrea#opera,3,4.56
medic,roate#elsin#demic#medic,4,6.42
gaudy,roate#nails#gaucy#gaudy,4,4.41
brine,roate#birle#brise#brine,4,4.39
parry,oater#rails#carny#hardy#parky#parry,6,5.22
wreck,roate#liers#preen#dreck#wreck,5,4.66
lymph,orate#lysin#lymph,3,5.06
alien,orate#alien,2,5.05
fleck,oater#elsin#clype#blech#fleck,5,4.73
blimp,orate#lysin#picul#blimp,4,4.94
wimpy,orate#lysin#juicy#dippy#gimpy#wimpy,6,4.92
tacit,oater#tails#tamin#tacit,4,4.87
fugue,oater#elsin#deuce#upbye#fugue,5,4.87
crime,oater#liers#crine#cripe#crime,5,4.51
macro,roate#carol#macro,3,5.06
fatty,oater#lathi#patus#natty#catty#batty#fatty,7,4.55
pushy,oater#lysin#cushy#pushy,4,5.62
wagon,roate#aloin#sayon#capon#jamon#wagon,6,4.96
plank,orate#slain#clang#bland#plank,5,4.79
knoll,orate#linos#clonk#knoll,4,4.88
amend,oater#aisle#amend,3,5.07
salvo,roate#aloin#calos#salvo,4,5.38
cocoa,oater#aloin#codas#coach#comma#cobza#cocoa,7,4.81
avoid,oater#aloin#azoic#avoid,4,5.37
slump,roate#lysin#schul#slump,4,5.38
froth,oater#lirot#ronts#broth#froth,5,4.93
ghoul,orate#loins#cloud#ghoul,4,6.36
alert,roate#artel#alert,3,5.16
embed,oater#lines#cubed#gybed#embed,5,5.16
dirge,orate#birle#siree#dirge,4,4.41
venue,oater#liens#dunce#venue,4,4.68
bused,roate#lines#cusec#mused#bused,5,5.04
whiny,oater#lysin#mincy#unify#whiny,5,5.28
woody,roate#noils#coypu#howdy#woody,5,5.27
leper,roate#liers#lured#leper,4,4.57
witty,roate#lints#dicty#mifty#bitty#kitty#witty,7,5.27
peril,roate#slier#peril,3,4.82
pinto,oater#toils#pinot#pinto,4,4.68
sulky,orate#lysin#sulky,3,5.45
goner,oater#loser#goier#goner,4,4.76
again,oater#snail#chain#amain#again,5,4.77
shine,oater#nelis#since#snide#shine,5,4.54
manga,oater#nails#cajun#handy#panga#manga,6,4.74
dryer,oater#siler#under#dryer,4,4.9
hover,orate#reoil#noser#coyer#fouer#doper#homer#hover,8,4.8
clump,roate#lysin#mulch#clump,4,5.2
eclat,orate#telia#salet#eclat,4,5.2
meter,oater#liter#ester#cuter#deter#peter#meter,7,5.24
tight,roate#tulsi#tinct#tight,4,4.97
polyp,oater#linos#cloud#holly#polyp,5,5.18
score,oater#reoil#snore#score,4,5.64
neigh,roate#nelis#neigh,3,4.7
penne,orate#slice#nudge#phene#penne,5,4.69
twirl,orate#tirls#thirl#twirl,4,6.23
wrath,orate#frati#drats#praty#wrath,5,4.98
churn,roate#nirls#churn,3,4.89
blast,orate#thali#slant#clast#plast#blast,6,5.0
tense,orate#istle#tense,3,5.03
munch,oater#lysin#dunch#punch#munch,5,7.09
wield,oater#liens#yield#bield#field#wield,6,4.89
cream,roate#ariel#ureas#cream,4,5.86
flung,oater#lysin#clung#flung,4,4.56
salon,roate#aloin#salon,3,4.78
shade,oater#aisle#spane#suave#shade,5,5.44
acute,orate#latte#axite#acute,4,5.19
elfin,oater#elsin#eldin#elfin,4,5.36
clued,orate#elsin#cluey#clued,4,5.3
email,roate#elain#email,3,5.68
filet,roate#teils#enlit#gilet#filet,5,5.12
chili,roate#lysin#picul#child#chili,5,5.13
every,roate#liers#quern#peery#emery#every,6,5.78
skill,oater#lysin#sulci#shill#spill#skill,6,5.0
pinch,roate#lysin#cuing#pinch,4,5.5
metal,roate#telia#setal#petal#metal,5,4.86
spiky,orate#lysin#spicy#spiky,4,5.0
coral,roate#solar#loran#coral,4,5.84
carol,orate#soral#carol,3,5.2
punch,oater#lysin#dunch#punch,4,4.94
train,orate#trail#train,3,5.49
jewel,orate#nelis#leuch#deely#gemel#bevel#jewel,7,5.27
lying,orate#lysin#lying,3,5.19
mocha,oater#aloin#codas#poach#mocha,5,5.23
cover,roate#lores#goier#doner#coyer#coper#comer#cower#cover,9,5.4
shame,orate#liane#chase#shade#shape#shame,6,5.7
reset,roate#relit#reest#reset,4,5.05
repay,oater#reals#redia#renay#repay,5,5.2
cameo,oater#paseo#cameo,3,4.63
float,roate#altos#ploat#gloat#bloat#float,6,5.29
comma,oater#aloin#codas#coach#comma,5,4.99
blink,orate#lysin#cling#blind#blink,5,5.14
ditch,roate#tulsi#nicht#ditch,4,5.04
breed,roate#leirs#nuder#creed#preed#greed#breed,7,5.61
emcee,oater#lines#cubed#emcee,4,5.21
fungi,roate#lysin#cuing#fungi,4,5.5
stink,orate#sluit#sting#stink,4,5.4
flare,orate#glare#blare#flare,4,5.73
cheek,orate#liens#chewy#cheep#cheek,5,5.24
fewer,orate#riels#nuder#cyber#hewer#fewer,6,5.8
homer,oater#soler#goier#doner#coyer#fouer#hoper#homer,8,6.84
cabin,orate#nails#canid#cabin,4,5.91
royal,orate#solar#loran#royal,4,5.46
weedy,oater#lenis#deuce#hedgy#weedy,5,5.04
dance,oater#maile#sayne#dance,4,5.42
lusty,roate#lints#lusty,3,5.27
throw,roate#triol#tyros#throb#throw,5,5.08
excel,oater#lines#cluey#excel,4,5.3
cavil,orate#anils#calid#cavil,4,5.08
gamma,oater#nails#gaucy#gamba#gamma,5,6.94
silky,roate#lysin#idyls#slimy#silky,5,4.97
saint,oater#tails#saint,3,5.61
lipid,oater#lysin#lucid#lipid,4,4.97
mossy,orate#lions#scudo#mopsy#mossy,5,5.14
bosom,roate#noils#copsy#sough#bosom,5,5.02
drawl,oater#arils#urnal#crawl#drawl,5,4.86
total,roate#lotsa#notal#dotal#total,5,5.85
iliac,orate#anils#laich#iliac,4,6.05
ingot,orate#toils#pinot#ingot,4,5.41
swish,oater#lysin#scudi#ships#swish,5,5.64
amply,roate#nails#ahull#amply,4,5.95
abyss,oater#slain#yucas#azyms#abyss,5,5.33
treat,roate#artel#tread#treat,4,5.54
musty,roate#lints#dusty#musty,4,4.9
sumac,oater#snail#sumac,3,5.35
asset,oater#aglet#ashet#asset,4,5.6
foggy,orate#lions#coypu#howdy#moggy#boggy#foggy,7,5.48
quark,roate#liars#unary#guard#quark,5,5.21
shout,orate#toils#snout#scout#shout,5,5.65
lower,orate#reoil#lores#loner#loper#lower,6,5.61
paint,orate#tails#daint#haint#paint,5,6.21
story,orate#lirot#tours#story,4,5.09
brook,orate#droil#crons#group#frowy#broom#brook,7,5.13
azure,orate#raile#scrae#azure,4,4.99
nerve,oater#liers#cerne#nerve,4,4.96
shady,roate#slain#scaud#shady,4,5.13
waist,oater#tails#saint#maist#waist,5,5.54
young,orate#noils#poncy#young,4,5.3
buyer,roate#leirs#nuder#pucer#buyer,5,5.59
alpha,oater#anils#alack#almud#alway#alpha,6,5.26
point,orate#toils#point,3,5.39
lathe,oater#lathe,2,5.41
relay,orate#laers#renal#relay,4,5.21
ruder,oater#slier#under#ruder,4,4.94
sigma,roate#nails#asdic#wisha#sigma,5,5.17
agree,roate#carle#ayrie#aurae#agree,5,5.73
brace,oater#seral#areic#crane#grace#brace,6,5.64
wreak,roate#ariel#ureas#cream#bread#freak#wreak,7,5.36
pinky,roate#lysin#mincy#dingy#hinky#pinky,6,6.6
skier,oater#siler#shier#spier#skier,5,5.58
welsh,roate#elsin#luces#seely#welsh,5,5.35
slosh,orate#lions#scold#slopy#slosh,5,5.54
brisk,oater#nirls#crisp#grisy#brisk,5,7.84
whelp,oater#elsin#dulce#hexyl#whelp,5,5.77
shyly,oater#lysin#sulky#shyly,4,5.52
vixen,orate#nelis#cunei#inked#hizen#vimen#vixen,7,6.57
abbey,roate#alien#aches#agued#abbey,5,5.78
raspy,roate#rails#raspy,3,5.07
bible,roate#slice#ligne#vilde#bible,5,5.31
daddy,oater#nails#gaucy#dampy#daffy#daddy,6,6.16
saucy,roate#anils#saucy,3,5.63
scarf,oater#liras#snary#scarp#scarf,5,5.62
piggy,roate#lysin#juicy#dippy#pigmy#piggy,6,4.92
agape,roate#liane#chase#buaze#adage#agape,6,5.66
cache,roate#aisle#dance#mache#cache,5,4.97
thong,orate#toils#thong,3,5.91
jumpy,roate#lysin#duchy#bumpy#jumpy,5,5.23
pride,oater#leirs#crine#pride,4,5.19
march,orate#liras#carny#parch#march,5,5.23
rupee,oater#riles#runed#rupee,4,5.55
trash,roate#liart#trans#trash,4,5.47
pygmy,oater#lysin#hyphy#pygmy,4,6.07
catch,roate#tails#natch#patch#match#gatch#batch#watch#catch,9,5.65
covey,roate#solei#coney#covey,4,5.22
midge,orate#slice#nudie#midge,4,5.08
heavy,orate#elain#beaus#peach#heady#heavy,6,6.03
baron,roate#carol#sarod#maron#baron,5,6.59
haunt,orate#litas#daunt#haunt,4,6.31
larva,oater#laris#larch#larum#lardy#larva,6,5.23
clone,oater#eloin#clone,3,5.36
allow,orate#aloin#alcos#alloy#allod#allow,6,5.63
graft,roate#liart#brast#drant#fract#graft,6,5.81
truce,oater#relit#stern#truce,4,6.52
slate,roate#slate,2,6.4
medal,oater#aisle#clean#pelau#medal,5,6.56
swash,oater#slain#scaud#shaky#smash#swash,6,5.38
pixie,roate#slice#indue#pyxie#pixie,5,5.2
bluff,roate#lysin#mulch#pluff#bluff,5,6.3
mafia,orate#nails#machi#madid#mafia,5,5.95
mambo,orate#aloin#codas#bayou#gambo#zambo#jambo#mambo,8,5.5
niche,roate#slice#niche,3,5.83
assay,oater#slain#yucas#asway#assay,5,5.65
brand,roate#liars#franc#grand#brand,5,5.34
poppy,orate#lions#coypu#hoppy#moppy#boppy#poppy,7,6.38
reign,orate#riles#repin#reign,4,5.37
gonad,roate#dolia#codas#monad#gonad,5,5.93
brave,oater#lears#irade#crane#grape#brame#brake#brave,8,6.03
slice,oater#nelis#slice,3,5.66
motor,roate#torsi#court#motor,4,5.45
beast,roate#least#yeast#heast#beast,5,5.73
facet,orate#telia#etnas#acted#facet,5,5.77
valor,orate#soral#algor#labor#valor,5,5.82
lemon,roate#olein#pelon#lemon,4,5.78
nosey,oater#solei#cones#nosey,4,5.59
booth,orate#volti#ponts#couth#booth,5,5.67
teach,orate#teals#teach,3,5.08
beget,roate#steil#tench#debut#beget,5,5.66
abort,orate#rotal#taros#aport#amort#abort,6,6.14
derby,orate#siler#quern#mercy#perdy#derby,6,6.03
defer,oater#siler#nuder#dryer#defer,5,5.19
aorta,roate#sorta#porta#torta#aorta,5,6.12
month,orate#volti#ponts#conto#monty#month,6,5.46
spike,orate#slice#snide#shive#spike,5,5.7
vital,oater#litas#cital#dital#vital,5,5.44
opium,roate#linos#chimo#odium#opium,5,5.72
prick,roate#nirls#chiru#pricy#prick,5,5.15
idiot,oater#toils#idiot,3,5.34
bench,oater#elsin#dunce#bench,4,5.16
crawl,roate#liars#crawl,3,5.68
idyll,orate#lysin#icily#idyll,4,5.85
night,oater#lints#nicht#night,4,5.58
clang,orate#snail#clang,3,6.2
gauze,oater#maile#sayne#cadge#vague#gauze,6,5.56
utile,roate#istle#tuile#utile,4,5.27
ninja,roate#anils#canid#hinau#pinna#ninja,6,5.62
happy,orate#anils#gaucy#dampy#happy,5,5.89
ankle,oater#aisle#ancle#angle#ankle,5,6.8
bloom,roate#lions#cloud#globy#bloop#bloom,6,6.81
wedge,oater#liens#educe#debye#hedge#kedge#wedge,7,6.7
rapid,roate#rails#ranid#rapid,4,5.28
laden,oater#lanes#laden,3,5.45
aisle,roate#aisle,2,6.41
large,oater#raile#large,3,5.49
bleak,roate#alien#pleas#gleam#bleak,5,7.13
primo,orate#droil#crios#primo,4,6.21
hoist,oater#toils#hoist,3,6.57
steal,oater#telia#slate#steal,4,5.79
knack,orate#snail#knack,3,6.14
cyber,orate#leirs#runed#cyber,4,6.18
frame,oater#lears#irade#crane#grape#brame#frame,7,5.78
diode,roate#oldie#diode,3,5.52
crash,roate#liars#scaur#crash,4,5.59
bloke,oater#eloin#close#ploye#glode#bloke,6,6.03
crump,roate#nirls#crudy#crump,4,5.78
mange,orate#aisle#dance#panne#mange,5,6.1
drake,orate#irade#drape#drake,4,5.2
strut,oater#tirls#curst#strut,4,5.63
trout,roate#triol#trons#trock#trout,5,7.06
false,oater#maile#salue#halse#false,5,5.56
hippo,orate#lions#bijou#kiddo#hippo,5,5.55
taint,roate#litas#tuina#taint,4,6.2
pesky,orate#lenis#sedum#yeesh#pesky,5,5.77
tithe,oater#istle#untie#kithe#withe#tithe,6,7.22
nutty,oater#liths#nutty,3,5.53
prong,orate#droil#crons#prong,4,5.3
ferry,oater#leirs#henry#decry#perry#merry#berry#ferry,8,5.83
older,oater#oiler#older,3,5.86
fishy,roate#lysin#cissy#dishy#fishy,5,5.62
tenth,orate#lenti#cents#genty#tenth,5,5.74
chirp,orate#nirls#chiru#chirp,4,5.73
stool,roate#litho#stoln#stool,4,5.76
below,oater#eloin#socle#leggo#below,5,6.08
bushy,roate#lysin#cushy#pushy#mushy#gushy#bushy,7,5.38
steer,roate#liter#steer,3,5.53
brief,orate#ervil#cries#pried#grief#brief,6,5.66
crush,oater#nirls#crusy#crush,4,6.09
poker,orate#reoil#noser#coyer#fouer#doper#poker,7,5.82
sonic,orate#noils#sonic,3,5.66
ralph,roate#rails#ralph,3,6.09
demur,roate#siler#demur,3,5.66
topic,roate#toils#tonic#topic,4,5.25
heist,roate#steil#tines#deist#heist,5,6.88
melee,roate#slice#lunge#phyle#delve#melee,6,6.12
swoop,orate#linos#scoop#swoop,4,5.69
women,oater#solei#coney#nowed#women,5,6.16
spore,orate#loure#kiore#snore#score#shore#spore,7,6.03
natal,orate#tails#natal,3,6.21
mouse,roate#locie#sonde#youse#house#mouse,6,7.56
taker,oater#taler#taser#taper#tamer#taber#taker,7,6.1
goofy,orate#loins#coypu#howdy#moggy#gooby#goofy,7,6.5
newly,roate#nelis#newly,3,5.9
showy,orate#linos#scudo#sophy#showy,5,6.57
lorry,orate#roils#color#loury#lowry#lorry,6,5.88
amity,oater#alist#atimy#amity,4,5.68
penny,orate#elsin#dench#penny,4,10.4
frock,roate#droil#crons#broch#frock,5,5.66
annoy,roate#aloin#ancho#annoy,4,5.91
force,roate#loure#oorie#corse#force,5,6.13
cheer,orate#slier#nuder#cyber#cheer,5,5.6
savvy,oater#nails#saucy#sappy#sammy#saggy#savvy,7,6.76
broad,orate#argol#proas#croak#broad,5,5.56
kiosk,oater#linos#disco#kiosk,4,5.8
drone,roate#drole#drone,3,6.28
whole,oater#eloin#swole#whole,4,6.28
polka,orate#aloin#colas#dolma#holla#polka,6,6.88
dimly,roate#lysin#icily#dimly,4,6.18
inbox,roate#linos#incog#indow#inbox,5,5.83
gauge,oater#maile#sayne#cadge#gauge,5,5.81
stilt,orate#tulsi#liths#spilt#stilt,5,5.56
cloth,orate#volti#clots#cloth,4,5.65
youth,roate#volti#ponts#couth#youth,5,5.95
hilly,orate#lysin#icily#dimly#hiply#hilly,6,5.81
biddy,oater#lysin#juicy#dippy#midgy#biddy,6,6.94
thing,roate#sluit#tying#thing,4,5.79
whirl,oater#nirls#chirl#whirl,4,5.84
verge,orate#birle#nurse#perce#herye#merde#verge,7,5.98
segue,oater#lenis#cesse#segue,4,5.68
trust,roate#tirls#trust,3,5.5
lingo,oater#lions#lingo,3,6.0
split,oater#lints#sluit#split,4,6.5
civic,oater#lysin#cupid#civic,4,6.25
trail,roate#liart#trail,3,6.05
tryst,orate#trild#trugs#tryst,4,5.88
swift,roate#tulsi#sting#shift#swift,5,5.79
nobly,roate#loins#colon#nould#nobly,5,5.61
equal,oater#aisle#clean#pelau#equal,5,6.26
share,roate#glare#snare#scare#share,5,5.53
wince,roate#slice#yince#mince#wince,5,5.74
gloat,oater#tolas#ploat#gloat,4,6.59
duvet,roate#teils#unmet#duvet,4,6.09
vodka,roate#dolia#honda#vodka,4,6.12
realm,roate#reals#realm,3,5.69
tribe,roate#litre#trine#trice#tride#tripe#tribe,7,5.94
brute,oater#relit#stern#truce#brute,5,6.07
stage,orate#stale#stane#stade#stage,5,6.25
belch,roate#silen#belch,3,6.23
squat,roate#alist#saunt#squat,4,5.79
quite,orate#blite#suite#quite,4,6.54
allot,orate#tolas#allot,3,7.13
retry,orate#relit#retch#retry,4,6.48
tooth,orate#volti#ponts#couth#booth#tooth,6,5.59
exalt,roate#least#exalt,3,5.87
sorry,oater#loris#corso#sorry,4,5.57
sworn,orate#loirs#scorn#shorn#sworn,5,6.07
grade,roate#glare#grace#grade,4,6.36
salsa,oater#nails#lassu#palsy#balsa#salsa,6,6.56
creep,roate#liers#preen#creep,4,6.09
toast,oater#loast#coast#hoast#boast#toast,6,6.17
overt,oater#overt,2,7.07
chess,orate#liens#chems#chefs#chews#chess,6,5.93
rally,roate#rails#rawly#rally,4,6.15
outer,roate#estro#outer,3,6.49
spurt,roate#tirls#crust#spurt,4,6.21
rifle,orate#birle#rifle,3,6.25
reuse,orate#birle#sucre#reuse,4,5.8
knock,oater#lions#choon#knock,4,5.67
fuzzy,oater#lysin#duchy#bumpy#fuggy#fuzzy,6,6.22
musky,oater#lysin#cushy#dusky#musky,5,5.88
decay,oater#aisle#decan#decay,4,6.4
plume,roate#slice#blude#plume,4,6.08
sheik,oater#nelis#sheik,3,5.73
shirt,roate#tirls#snirt#shirt,4,6.53
crepe,oater#liers#kreng#crepy#crepe,5,5.85
mourn,oater#roils#cornu#yourn#mourn,5,6.53
binge,oater#nelis#yince#dinge#hinge#minge#binge,7,6.19
lever,roate#leirs#lemur#leper#leger#lever,6,6.27
cumin,roate#lysin#mucin#cumin,4,6.1
juice,oater#nelis#juice,3,5.76
voice,oater#eloin#hoise#voice,4,7.4
craft,orate#trail#brast#drant#fract#craft,6,5.91
adopt,oater#tolas#diota#adopt,4,6.81
group,oater#loirs#crony#proud#group,5,6.05
exist,oater#steil#teins#exist,4,6.71
crane,oater#seral#areic#crane,4,6.43
debut,oater#steil#centu#debut,4,6.5
dilly,oater#lysin#icily#dimly#dilly,5,5.84
meant,orate#least#meant,3,6.41
booty,oater#toils#count#hooty#booty,5,6.38
flout,oater#toils#clout#glout#flout,5,6.36
favor,orate#soral#radio#manor#payor#favor,6,6.17
mirth,roate#crits#murti#mirth,4,6.1
stock,orate#toils#snout#stock,4,6.31
axial,oater#slain#pical#axial,4,6.21
budge,orate#slice#nudge#pudge#mudge#budge,6,5.86
fruit,orate#trild#bruit#fruit,4,6.95
staff,roate#thali#scant#stagy#stamp#stabs#staff,7,6.13
eerie,roate#birle#curie#kyrie#eerie,5,6.15
betel,roate#teils#cetyl#betel,4,5.88
motif,orate#toils#potin#motif,4,6.02
click,orate#lysin#picul#child#climb#cliff#click,7,6.24
climb,roate#lysin#picul#child#climb,5,6.35
straw,orate#larnt#stria#stray#strad#strap#strag#strak#straw,9,6.68
shave,roate#liane#chase#shade#shape#shame#shake#shave,8,6.89
route,roate#ronte#route,3,5.92
sloop,roate#linos#shool#sloop,4,6.53
alone,oater#anole#alone,3,6.98
diner,roate#leirs#nicer#diner,4,6.22
thick,orate#sluit#tying#thick,4,6.01
enemy,oater#elsin#endue#enzym#enemy,5,6.55
gruff,oater#nirls#crudy#brugh#grump#gruff,6,5.81
paddy,orate#anils#gaucy#dampy#paddy,5,6.27
gamer,oater#laser#caner#hayer#fader#pager#gamer,7,6.34
teeth,orate#lenti#sects#hefty#depth#teeth,6,5.91
given,roate#silen#widen#hizen#vimen#given,6,6.45
doubt,orate#toils#count#doubt,4,6.3
aphid,roate#nails#acmic#aphid,4,6.18
raven,roate#rales#ramen#raven,4,6.11
about,orate#tolas#patio#atony#about,5,6.87
crowd,roate#droil#prods#brond#crowd,5,6.54
cleat,orate#telia#steal#cleat,4,6.34
crier,orate#ervil#cries#cried#crier,5,6.92
dolly,roate#loins#could#godly#dowly#dolly,6,6.92
funny,roate#lysin#cundy#hunky#punny#gunny#bunny#funny,8,7.14
least,roate#least,2,5.83
venom,roate#olein#peons#kendo#genom#venom,6,6.41
mover,roate#eorls#goier#doner#coyer#fouer#hoper#mower#mover,9,6.48
shift,roate#sluit#snift#shift,4,7.43
graph,roate#liars#franc#prahu#graph,5,6.17
spill,orate#lysin#sulci#slish#spill,5,6.17
outgo,roate#tholi#nutso#outdo#outgo,5,6.09
quota,oater#loast#diota#chota#quota,5,6.14
smote,roate#clote#shote#smote,4,6.38
glint,roate#sluit#clint#glint,4,6.84
loath,oater#tolas#loath,3,7.05
recut,orate#liter#terns#recut,4,6.2
satin,oater#lathi#natis#satin,4,6.07
ocean,roate#aloes#ocean,3,6.72
minus,orate#lysin#incus#nidus#minus,5,7.19
taste,orate#latte#waite#caste#haste#paste#baste#taste,8,6.05
spicy,roate#lysin#spicy,3,7.36
fraud,roate#liars#franc#fraud,4,6.42
drink,roate#nirls#incur#briny#grind#drink,6,6.4
hardy,roate#arils#carny#hardy,4,6.14
dense,oater#nelis#cense#dense,4,6.29
plane,roate#liane#slane#plane,4,7.77
